Data;Vento_Magnitude;V_d1;V_l1;V_l2;V_l3;V_l4;V_l5;V_l6;V_l7;Y_est;residual;rabs
2017-01-01 00:00:00;9.815;8.735;;;;;;;;;;
2017-01-01 01:00:00;8.735;8.454;9.815;;;;;;;;;
2017-01-01 02:00:00;8.454;9.178;8.735;9.815;;;;;;;;
2017-01-01 03:00:00;9.178;9.186;8.454;8.735;9.815;;;;;;;
2017-01-01 04:00:00;9.186;9.361;9.178;8.454;8.735;9.815;;;;;;
2017-01-01 05:00:00;9.361;8.403;9.186;9.178;8.454;8.735;9.815;;;;;
2017-01-01 06:00:00;8.403;7.396;9.361;9.186;9.178;8.454;8.735;9.815;;;;
2017-01-01 07:00:00;7.396;7.83;8.403;9.361;9.186;9.178;8.454;8.735;9.815;7.356419086456299;-0.47358091354370124;0.47358091354370124
2017-01-01 08:00:00;7.83;7.383;7.396;8.403;9.361;9.186;9.178;8.454;8.735;7.910345077514648;0.5273450775146484;0.5273450775146484
2017-01-01 09:00:00;7.383;7.1;7.83;7.396;8.403;9.361;9.186;9.178;8.454;7.337913990020752;0.2379139900207523;0.2379139900207523
2017-01-01 10:00:00;7.1;6.602;7.383;7.83;7.396;8.403;9.361;9.186;9.178;7.138062953948975;0.5360629539489743;0.5360629539489743
2017-01-01 11:00:00;6.602;6.435;7.1;7.383;7.83;7.396;8.403;9.361;9.186;6.699310302734375;0.2643103027343754;0.2643103027343754
2017-01-01 12:00:00;6.435;5.556;6.602;7.1;7.383;7.83;7.396;8.403;9.361;6.5599045753479;1.0039045753479003;1.0039045753479003
2017-01-01 13:00:00;5.556;5.448;6.435;6.602;7.1;7.383;7.83;7.396;8.403;5.643862724304199;0.19586272430419882;0.19586272430419882
2017-01-01 14:00:00;5.448;4.098;5.556;6.435;6.602;7.1;7.383;7.83;7.396;5.578451156616211;1.480451156616211;1.480451156616211
2017-01-01 15:00:00;4.098;3.74;5.448;5.556;6.435;6.602;7.1;7.383;7.83;4.213773727416992;0.473773727416992;0.473773727416992
2017-01-01 16:00:00;3.74;3.598;4.098;5.448;5.556;6.435;6.602;7.1;7.383;3.9555864334106445;0.35758643341064467;0.35758643341064467
2017-01-01 17:00:00;3.598;5.537;3.74;4.098;5.448;5.556;6.435;6.602;7.1;3.892932415008545;-1.644067584991455;1.644067584991455
2017-01-01 18:00:00;5.537;6.072;3.598;3.74;4.098;5.448;5.556;6.435;6.602;5.901245594024658;-0.17075440597534186;0.17075440597534186
2017-01-01 19:00:00;6.072;5.703;5.537;3.598;3.74;4.098;5.448;5.556;6.435;6.301315784454346;0.5983157844543454;0.5983157844543454
2017-01-01 20:00:00;5.703;6.79;6.072;5.537;3.598;3.74;4.098;5.448;5.556;5.792290210723877;-0.9977097892761231;0.9977097892761231
2017-01-01 21:00:00;6.79;7.781;5.703;6.072;5.537;3.598;3.74;4.098;5.448;7.053347110748291;-0.7276528892517087;0.7276528892517087
2017-01-01 22:00:00;7.781;8.665;6.79;5.703;6.072;5.537;3.598;3.74;4.098;7.842000961303711;-0.8229990386962882;0.8229990386962882
2017-01-01 23:00:00;8.665;7.844;7.781;6.79;5.703;6.072;5.537;3.598;3.74;8.619065284729004;0.7750652847290036;0.7750652847290036
2017-01-02 00:00:00;7.844;7.728;8.665;7.781;6.79;5.703;6.072;5.537;3.598;7.660430431365967;-0.06756956863403296;0.06756956863403296
2017-01-02 01:00:00;7.728;7.414;7.844;8.665;7.781;6.79;5.703;6.072;5.537;7.6754021644592285;0.2614021644592288;0.2614021644592288
2017-01-02 02:00:00;7.414;6.972;7.728;7.844;8.665;7.781;6.79;5.703;6.072;7.381357192993164;0.40935719299316364;0.40935719299316364
2017-01-02 03:00:00;6.972;7.182;7.414;7.728;7.844;8.665;7.781;6.79;5.703;6.863121509552002;-0.31887849044799843;0.31887849044799843
2017-01-02 04:00:00;7.182;6.776;6.972;7.414;7.728;7.844;8.665;7.781;6.79;7.220417499542236;0.4444174995422365;0.4444174995422365
2017-01-02 05:00:00;6.776;5.889;7.182;6.972;7.414;7.728;7.844;8.665;7.781;6.790968894958496;0.9019688949584959;0.9019688949584959
2017-01-02 06:00:00;5.889;5.663;6.776;7.182;6.972;7.414;7.728;7.844;8.665;5.949860095977783;0.28686009597778295;0.28686009597778295
2017-01-02 07:00:00;5.663;4.963;5.889;6.776;7.182;6.972;7.414;7.728;7.844;5.80835485458374;0.8453548545837402;0.8453548545837402
2017-01-02 08:00:00;4.963;5.158;5.663;5.889;6.776;7.182;6.972;7.414;7.728;5.075522422790527;-0.08247757720947302;0.08247757720947302
2017-01-02 09:00:00;5.158;4.946;4.963;5.663;5.889;6.776;7.182;6.972;7.414;5.354059219360352;0.40805921936035183;0.40805921936035183
2017-01-02 10:00:00;4.946;4.93;5.158;4.963;5.663;5.889;6.776;7.182;6.972;5.124395847320557;0.19439584732055692;0.19439584732055692
2017-01-02 11:00:00;4.93;4.73;4.946;5.158;4.963;5.663;5.889;6.776;7.182;5.127004623413086;0.3970046234130855;0.3970046234130855
2017-01-02 12:00:00;4.73;4.465;4.93;4.946;5.158;4.963;5.663;5.889;6.776;4.951291561126709;0.4862915611267091;0.4862915611267091
2017-01-02 13:00:00;4.465;4.453;4.73;4.93;4.946;5.158;4.963;5.663;5.889;4.635580062866211;0.18258006286621065;0.18258006286621065
2017-01-02 14:00:00;4.453;3.891;4.465;4.73;4.93;4.946;5.158;4.963;5.663;4.667180061340332;0.776180061340332;0.776180061340332
2017-01-02 15:00:00;3.891;2.92;4.453;4.465;4.73;4.93;4.946;5.158;4.963;4.035953998565674;1.115953998565674;1.115953998565674
2017-01-02 16:00:00;2.92;2.774;3.891;4.453;4.465;4.73;4.93;4.946;5.158;3.088186740875244;0.3141867408752441;0.3141867408752441
2017-01-02 17:00:00;2.774;2.043;2.92;3.891;4.453;4.465;4.73;4.93;4.946;3.0541810989379883;1.0111810989379881;1.0111810989379881
2017-01-02 18:00:00;2.043;2.144;2.774;2.92;3.891;4.453;4.465;4.73;4.93;2.291046142578125;0.14704614257812487;0.14704614257812487
2017-01-02 19:00:00;2.144;4.077;2.043;2.774;2.92;3.891;4.453;4.465;4.73;2.47866153717041;-1.5983384628295898;1.5983384628295898
2017-01-02 20:00:00;4.077;4.45;2.144;2.043;2.774;2.92;3.891;4.453;4.465;4.544747352600098;0.09474735260009748;0.09474735260009748
2017-01-02 21:00:00;4.45;4.814;4.077;2.144;2.043;2.774;2.92;3.891;4.453;4.695685863494873;-0.11831413650512701;0.11831413650512701
2017-01-02 22:00:00;4.814;6.785;4.45;4.077;2.144;2.043;2.774;2.92;3.891;5.044102191925049;-1.7408978080749513;1.7408978080749513
2017-01-02 23:00:00;6.785;6.088;4.814;4.45;4.077;2.144;2.043;2.774;2.92;7.0857110023498535;0.9977110023498534;0.9977110023498534
2017-01-03 00:00:00;6.088;6.361;6.785;4.814;4.45;4.077;2.144;2.043;2.774;6.034952163696289;-0.3260478363037107;0.3260478363037107
2017-01-03 01:00:00;6.361;5.503;6.088;6.785;4.814;4.45;4.077;2.144;2.043;6.36391544342041;0.86091544342041;0.86091544342041
2017-01-03 02:00:00;5.503;5.85;6.361;6.088;6.785;4.814;4.45;4.077;2.144;5.452812671661377;-0.3971873283386227;0.3971873283386227
2017-01-03 03:00:00;5.85;5.704;5.503;6.361;6.088;6.785;4.814;4.45;4.077;5.884323596954346;0.18032359695434597;0.18032359695434597
2017-01-03 04:00:00;5.704;4.655;5.85;5.503;6.361;6.088;6.785;4.814;4.45;5.771161079406738;1.116161079406738;1.116161079406738
2017-01-03 05:00:00;4.655;4.778;5.704;5.85;5.503;6.361;6.088;6.785;4.814;4.619361400604248;-0.15863859939575153;0.15863859939575153
2017-01-03 06:00:00;4.778;4.174;4.655;5.704;5.85;5.503;6.361;6.088;6.785;5.025138854980469;0.8511388549804684;0.8511388549804684
2017-01-03 07:00:00;4.174;3.864;4.778;4.655;5.704;5.85;5.503;6.361;6.088;4.317651748657227;0.4536517486572267;0.4536517486572267
2017-01-03 08:00:00;3.864;4.393;4.174;4.778;4.655;5.704;5.85;5.503;6.361;4.062941551208496;-0.3300584487915037;0.3300584487915037
2017-01-03 09:00:00;4.393;4.122;3.864;4.174;4.778;4.655;5.704;5.85;5.503;4.675562381744385;0.5535623817443849;0.5535623817443849
2017-01-03 10:00:00;4.122;4.615;4.393;3.864;4.174;4.778;4.655;5.704;5.85;4.313326358795166;-0.3016736412048342;0.3016736412048342
2017-01-03 11:00:00;4.615;4.398;4.122;4.393;3.864;4.174;4.778;4.655;5.704;4.890956878662109;0.4929568786621097;0.4929568786621097
2017-01-03 12:00:00;4.398;4.502;4.615;4.122;4.393;3.864;4.174;4.778;4.655;4.5829973220825195;0.08099732208251975;0.08099732208251975
2017-01-03 13:00:00;4.502;4.095;4.398;4.615;4.122;4.393;3.864;4.174;4.778;4.6901984214782715;0.5951984214782717;0.5951984214782717
2017-01-03 14:00:00;4.095;4.427;4.502;4.398;4.615;4.122;4.393;3.864;4.174;4.260122299194336;-0.16687770080566366;0.16687770080566366
2017-01-03 15:00:00;4.427;5.945;4.095;4.502;4.398;4.615;4.122;4.393;3.864;4.603659629821777;-1.341340370178223;1.341340370178223
2017-01-03 16:00:00;5.945;6.265;4.427;4.095;4.502;4.398;4.615;4.122;4.393;6.220073223114014;-0.04492677688598601;0.04492677688598601
2017-01-03 17:00:00;6.265;9.343;5.945;4.427;4.095;4.502;4.398;4.615;4.122;6.3401312828063965;-3.0028687171936035;3.0028687171936035
2017-01-03 18:00:00;9.343;9.228;6.265;5.945;4.427;4.095;4.502;4.398;4.615;9.599064826965332;0.3710648269653323;0.3710648269653323
2017-01-03 19:00:00;9.228;8.126;9.343;6.265;5.945;4.427;4.095;4.502;4.398;9.12751579284668;1.0015157928466802;1.0015157928466802
2017-01-03 20:00:00;8.126;10.268;9.228;9.343;6.265;5.945;4.427;4.095;4.502;7.89370059967041;-2.3742994003295905;2.3742994003295905
2017-01-03 21:00:00;10.268;12.435;8.126;9.228;9.343;6.265;5.945;4.427;4.095;10.355737686157227;-2.079262313842774;2.079262313842774
2017-01-03 22:00:00;12.435;11.331;10.268;8.126;9.228;9.343;6.265;5.945;4.427;12.250722885131836;0.9197228851318364;0.9197228851318364
2017-01-03 23:00:00;11.331;11.4;12.435;10.268;8.126;9.228;9.343;6.265;5.945;10.876237869262695;-0.523762130737305;0.523762130737305
2017-01-04 00:00:00;11.4;8.247;11.331;12.435;10.268;8.126;9.228;9.343;6.265;11.1451416015625;2.8981416015625;2.8981416015625
2017-01-04 01:00:00;8.247;6.048;11.4;11.331;12.435;10.268;8.126;9.228;9.343;7.897476673126221;1.8494766731262207;1.8494766731262207
2017-01-04 02:00:00;6.048;6.698;8.247;11.4;11.331;12.435;10.268;8.126;9.228;5.831894874572754;-0.8661051254272465;0.8661051254272465
2017-01-04 03:00:00;6.698;7.934;6.048;8.247;11.4;11.331;12.435;10.268;8.126;6.80701208114624;-1.12698791885376;1.12698791885376
2017-01-04 04:00:00;7.934;7.448;6.698;6.048;8.247;11.4;11.331;12.435;10.268;8.018767356872559;0.5707673568725582;0.5707673568725582
2017-01-04 05:00:00;7.448;7.265;7.934;6.698;6.048;8.247;11.4;11.331;12.435;7.556539058685303;0.29153905868530305;0.29153905868530305
2017-01-04 06:00:00;7.265;5.625;7.448;7.934;6.698;6.048;8.247;11.4;11.331;7.453588485717773;1.8285884857177734;1.8285884857177734
2017-01-04 07:00:00;5.625;6.096;7.265;7.448;7.934;6.698;6.048;8.247;11.4;5.772946357727051;-0.3230536422729493;0.3230536422729493
2017-01-04 08:00:00;6.096;5.444;5.625;7.265;7.448;7.934;6.698;6.048;8.247;6.2863335609436035;0.8423335609436036;0.8423335609436036
2017-01-04 09:00:00;5.444;5.955;6.096;5.625;7.265;7.448;7.934;6.698;6.048;5.482367038726807;-0.47263296127319343;0.47263296127319343
2017-01-04 10:00:00;5.955;6.162;5.444;6.096;5.625;7.265;7.448;7.934;6.698;6.062832355499268;-0.09916764450073234;0.09916764450073234
2017-01-04 11:00:00;6.162;5.445;5.955;5.444;6.096;5.625;7.265;7.448;7.934;6.382203102111816;0.9372031021118161;0.9372031021118161
2017-01-04 12:00:00;5.445;5.455;6.162;5.955;5.444;6.096;5.625;7.265;7.448;5.5171403884887695;0.06214038848876946;0.06214038848876946
2017-01-04 13:00:00;5.455;6.238;5.445;6.162;5.955;5.444;6.096;5.625;7.265;5.675275802612305;-0.5627241973876957;0.5627241973876957
2017-01-04 14:00:00;6.238;4.664;5.455;5.445;6.162;5.955;5.444;6.096;5.625;6.404644012451172;1.7406440124511722;1.7406440124511722
2017-01-04 15:00:00;4.664;6.158;6.238;5.455;5.445;6.162;5.955;5.444;6.096;4.65198278427124;-1.5060172157287601;1.5060172157287601
2017-01-04 16:00:00;6.158;6.715;4.664;6.238;5.455;5.445;6.162;5.955;5.444;6.410327911376953;-0.30467208862304673;0.30467208862304673
2017-01-04 17:00:00;6.715;8.586;6.158;4.664;6.238;5.455;5.445;6.162;5.955;6.875097751617432;-1.7109022483825687;1.7109022483825687
2017-01-04 18:00:00;8.586;10.652;6.715;6.158;4.664;6.238;5.455;5.445;6.162;8.709074974060059;-1.9429250259399407;1.9429250259399407
2017-01-04 19:00:00;10.652;10.622;8.586;6.715;6.158;4.664;6.238;5.455;5.445;10.767126083374023;0.14512608337402355;0.14512608337402355
2017-01-04 20:00:00;10.622;9.779;10.652;8.586;6.715;6.158;4.664;6.238;5.455;10.392748832702637;0.6137488327026368;0.6137488327026368
2017-01-04 21:00:00;9.779;8.102;10.622;10.652;8.586;6.715;6.158;4.664;6.238;9.582663536071777;1.480663536071777;1.480663536071777
2017-01-04 22:00:00;8.102;6.646;9.779;10.622;10.652;8.586;6.715;6.158;4.664;7.791586875915527;1.1455868759155274;1.1455868759155274
2017-01-04 23:00:00;6.646;8.217;8.102;9.779;10.622;10.652;8.586;6.715;6.158;6.430503845214844;-1.7864961547851568;1.7864961547851568
2017-01-05 00:00:00;8.217;7.031;6.646;8.102;9.779;10.622;10.652;8.586;6.715;8.2753267288208;1.244326728820801;1.244326728820801
2017-01-05 01:00:00;7.031;8.177;8.217;6.646;8.102;9.779;10.622;10.652;8.586;6.898540496826172;-1.2784595031738277;1.2784595031738277
2017-01-05 02:00:00;8.177;8.093;7.031;8.217;6.646;8.102;9.779;10.622;10.652;8.35745620727539;0.26445620727539065;0.26445620727539065
2017-01-05 03:00:00;8.093;8.565;8.177;7.031;8.217;6.646;8.102;9.779;10.622;8.25691032409668;-0.3080896759033198;0.3080896759033198
2017-01-05 04:00:00;8.565;8.673;8.093;8.177;7.031;8.217;6.646;8.102;9.779;8.613913536071777;-0.0590864639282227;0.0590864639282227
2017-01-05 05:00:00;8.673;8.663;8.565;8.093;8.177;7.031;8.217;6.646;8.102;8.726737976074219;0.0637379760742185;0.0637379760742185
2017-01-05 06:00:00;8.663;8.205;8.673;8.565;8.093;8.177;7.031;8.217;6.646;8.542597770690918;0.3375977706909179;0.3375977706909179
2017-01-05 07:00:00;8.205;9.155;8.663;8.673;8.565;8.093;8.177;7.031;8.217;8.173232078552246;-0.9817679214477533;0.9817679214477533
2017-01-05 08:00:00;9.155;7.928;8.205;8.663;8.673;8.565;8.093;8.177;7.031;9.142722129821777;1.2147221298217774;1.2147221298217774
2017-01-05 09:00:00;7.928;7.485;9.155;8.205;8.663;8.673;8.565;8.093;8.177;7.789347171783447;0.30434717178344695;0.30434717178344695
2017-01-05 10:00:00;7.485;6.908;7.928;9.155;8.205;8.663;8.673;8.565;8.093;7.43307638168335;0.5250763816833492;0.5250763816833492
2017-01-05 11:00:00;6.908;7.39;7.485;7.928;9.155;8.205;8.663;8.673;8.565;6.955966472625732;-0.43403352737426726;0.43403352737426726
2017-01-05 12:00:00;7.39;6.77;6.908;7.485;7.928;9.155;8.205;8.663;8.673;7.455344200134277;0.6853442001342778;0.6853442001342778
2017-01-05 13:00:00;6.77;6.306;7.39;6.908;7.485;7.928;9.155;8.205;8.663;6.811535358428955;0.505535358428955;0.505535358428955
2017-01-05 14:00:00;6.306;6.53;6.77;7.39;6.908;7.485;7.928;9.155;8.205;6.348119258880615;-0.18188074111938501;0.18188074111938501
2017-01-05 15:00:00;6.53;6.593;6.306;6.77;7.39;6.908;7.485;7.928;9.155;6.741919040679932;0.14891904067993167;0.14891904067993167
2017-01-05 16:00:00;6.593;6.598;6.53;6.306;6.77;7.39;6.908;7.485;7.928;6.691043853759766;0.09304385375976576;0.09304385375976576
2017-01-05 17:00:00;6.598;8.515;6.593;6.53;6.306;6.77;7.39;6.908;7.485;6.696801662445068;-1.8181983375549322;1.8181983375549322
2017-01-05 18:00:00;8.515;8.878;6.598;6.593;6.53;6.306;6.77;7.39;6.908;8.714262008666992;-0.16373799133300793;0.16373799133300793
2017-01-05 19:00:00;8.878;8.11;8.515;6.598;6.593;6.53;6.306;6.77;7.39;8.890076637268066;0.780076637268067;0.780076637268067
2017-01-05 20:00:00;8.11;9.034;8.878;8.515;6.598;6.593;6.53;6.306;6.77;7.994941234588623;-1.0390587654113776;1.0390587654113776
2017-01-05 21:00:00;9.034;9.426;8.11;8.878;8.515;6.598;6.593;6.53;6.306;9.091134071350098;-0.3348659286499025;0.3348659286499025
2017-01-05 22:00:00;9.426;8.947;9.034;8.11;8.878;8.515;6.598;6.593;6.53;9.330634117126465;0.38363411712646567;0.38363411712646567
2017-01-05 23:00:00;8.947;9.304;9.426;9.034;8.11;8.878;8.515;6.598;6.593;8.750899314880371;-0.5531006851196292;0.5531006851196292
2017-01-06 00:00:00;9.304;6.324;8.947;9.426;9.034;8.11;8.878;8.515;6.598;9.223224639892578;2.8992246398925783;2.8992246398925783
2017-01-06 01:00:00;6.324;5.228;9.304;8.947;9.426;9.034;8.11;8.878;8.515;6.072490692138672;0.8444906921386721;0.8444906921386721
2017-01-06 02:00:00;5.228;5.268;6.324;9.304;8.947;9.426;9.034;8.11;8.878;5.260482311248779;-0.007517688751220497;0.007517688751220497
2017-01-06 03:00:00;5.268;5.652;5.228;6.324;9.304;8.947;9.426;9.034;8.11;5.451070785522461;-0.2009292144775392;0.2009292144775392
2017-01-06 04:00:00;5.652;5.365;5.268;5.228;6.324;9.304;8.947;9.426;9.034;5.789555549621582;0.4245555496215818;0.4245555496215818
2017-01-06 05:00:00;5.365;6.306;5.652;5.268;5.228;6.324;9.304;8.947;9.426;5.582756996154785;-0.7232430038452149;0.7232430038452149
2017-01-06 06:00:00;6.306;4.744;5.365;5.652;5.268;5.228;6.324;9.304;8.947;6.607102870941162;1.8631028709411623;1.8631028709411623
2017-01-06 07:00:00;4.744;4.773;6.306;5.365;5.652;5.268;5.228;6.324;9.304;4.902291774749756;0.12929177474975617;0.12929177474975617
2017-01-06 08:00:00;4.773;6.476;4.744;6.306;5.365;5.652;5.268;5.228;6.324;4.962496280670166;-1.513503719329834;1.513503719329834
2017-01-06 09:00:00;6.476;6.607;4.773;4.744;6.306;5.365;5.652;5.268;5.228;6.771786212921143;0.16478621292114237;0.16478621292114237
2017-01-06 10:00:00;6.607;7.497;6.476;4.773;4.744;6.306;5.365;5.652;5.268;6.6129841804504395;-0.8840158195495604;0.8840158195495604
2017-01-06 11:00:00;7.497;8.545;6.607;6.476;4.773;4.744;6.306;5.365;5.652;7.63046407699585;-0.9145359230041503;0.9145359230041503
2017-01-06 12:00:00;8.545;7.878;7.497;6.607;6.476;4.773;4.744;6.306;5.365;8.640792846679688;0.7627928466796874;0.7627928466796874
2017-01-06 13:00:00;7.878;8.01;8.545;7.497;6.607;6.476;4.773;4.744;6.306;7.787421226501465;-0.22257877349853494;0.22257877349853494
2017-01-06 14:00:00;8.01;8.097;7.878;8.545;7.497;6.607;6.476;4.773;4.744;7.961815357208252;-0.13518464279174758;0.13518464279174758
2017-01-06 15:00:00;8.097;8.198;8.01;7.878;8.545;7.497;6.607;6.476;4.773;8.011154174804688;-0.1868458251953129;0.1868458251953129
2017-01-06 16:00:00;8.198;6.878;8.097;8.01;7.878;8.545;7.497;6.607;6.476;8.118042945861816;1.2400429458618163;1.2400429458618163
2017-01-06 17:00:00;6.878;7.825;8.198;8.097;8.01;7.878;8.545;7.497;6.607;6.750115394592285;-1.074884605407715;1.074884605407715
2017-01-06 18:00:00;7.825;8.027;6.878;8.198;8.097;8.01;7.878;8.545;7.497;7.919557094573975;-0.10744290542602464;0.10744290542602464
2017-01-06 19:00:00;8.027;9.456;7.825;6.878;8.198;8.097;8.01;7.878;8.545;8.090737342834473;-1.3652626571655269;1.3652626571655269
2017-01-06 20:00:00;9.456;8.705;8.027;7.825;6.878;8.198;8.097;8.01;7.878;9.495521545410156;0.7905215454101562;0.7905215454101562
2017-01-06 21:00:00;8.705;8.094;9.456;8.027;7.825;6.878;8.198;8.097;8.01;8.630456924438477;0.5364569244384771;0.5364569244384771
2017-01-06 22:00:00;8.094;8.526;8.705;9.456;8.027;7.825;6.878;8.198;8.097;8.006738662719727;-0.5192613372802732;0.5192613372802732
2017-01-06 23:00:00;8.526;6.861;8.094;8.705;9.456;8.027;7.825;6.878;8.198;8.605846405029297;1.744846405029297;1.744846405029297
2017-01-07 00:00:00;6.861;8.04;8.526;8.094;8.705;9.456;8.027;7.825;6.878;6.6388654708862305;-1.4011345291137687;1.4011345291137687
2017-01-07 01:00:00;8.04;7.012;6.861;8.526;8.094;8.705;9.456;8.027;7.825;8.148805618286133;1.1368056182861332;1.1368056182861332
2017-01-07 02:00:00;7.012;8.794;8.04;6.861;8.526;8.094;8.705;9.456;8.027;6.964577674865723;-1.8294223251342778;1.8294223251342778
2017-01-07 03:00:00;8.794;7.658;7.012;8.04;6.861;8.526;8.094;8.705;9.456;8.955611228942871;1.2976112289428707;1.2976112289428707
2017-01-07 04:00:00;7.658;7.347;8.794;7.012;8.04;6.861;8.526;8.094;8.705;7.651419162750244;0.3044191627502437;0.3044191627502437
2017-01-07 05:00:00;7.347;10.754;7.658;8.794;7.012;8.04;6.861;8.526;8.094;7.300500392913818;-3.453499607086181;3.453499607086181
2017-01-07 06:00:00;10.754;11.185;7.347;7.658;8.794;7.012;8.04;6.861;8.526;11.107291221618652;-0.07770877838134815;0.07770877838134815
2017-01-07 07:00:00;11.185;9.728;10.754;7.347;7.658;8.794;7.012;8.04;6.861;10.947410583496094;1.219410583496094;1.219410583496094
2017-01-07 08:00:00;9.728;9.014;11.185;10.754;7.347;7.658;8.794;7.012;8.04;9.4537353515625;0.43973535156250065;0.43973535156250065
2017-01-07 09:00:00;9.014;7.805;9.728;11.185;10.754;7.347;7.658;8.794;7.012;8.89820384979248;1.0932038497924808;1.0932038497924808
2017-01-07 10:00:00;7.805;7.371;9.014;9.728;11.185;10.754;7.347;7.658;8.794;7.653168201446533;0.28216820144653276;0.28216820144653276
2017-01-07 11:00:00;7.371;6.805;7.805;9.014;9.728;11.185;10.754;7.347;7.658;7.266645431518555;0.46164543151855497;0.46164543151855497
2017-01-07 12:00:00;6.805;6.575;7.371;7.805;9.014;9.728;11.185;10.754;7.347;6.725630760192871;0.15063076019287092;0.15063076019287092
2017-01-07 13:00:00;6.575;7.485;6.805;7.371;7.805;9.014;9.728;11.185;10.754;6.682952404022217;-0.8020475959777835;0.8020475959777835
2017-01-07 14:00:00;7.485;7.528;6.575;6.805;7.371;7.805;9.014;9.728;11.185;7.756285190582275;0.2282851905822758;0.2282851905822758
2017-01-07 15:00:00;7.528;7.695;7.485;6.575;6.805;7.371;7.805;9.014;9.728;7.63563346862793;-0.0593665313720706;0.0593665313720706
2017-01-07 16:00:00;7.695;7.876;7.528;7.485;6.575;6.805;7.371;7.805;9.014;7.800013065338135;-0.07598693466186557;0.07598693466186557
2017-01-07 17:00:00;7.876;9.158;7.695;7.528;7.485;6.575;6.805;7.371;7.805;7.956076622009277;-1.2019233779907221;1.2019233779907221
2017-01-07 18:00:00;9.158;9.038;7.876;7.695;7.528;7.485;6.575;6.805;7.371;9.231925010681152;0.1939250106811521;0.1939250106811521
2017-01-07 19:00:00;9.038;8.477;9.158;7.876;7.695;7.528;7.485;6.575;6.805;8.943370819091797;0.46637081909179656;0.46637081909179656
2017-01-07 20:00:00;8.477;7.673;9.038;9.158;7.876;7.695;7.528;7.485;6.575;8.326602935791016;0.6536029357910156;0.6536029357910156
2017-01-07 21:00:00;7.673;7.826;8.477;9.038;9.158;7.876;7.695;7.528;7.485;7.612752914428711;-0.21324708557128869;0.21324708557128869
2017-01-07 22:00:00;7.826;8.806;7.673;8.477;9.038;9.158;7.876;7.695;7.528;7.8088603019714355;-0.9971396980285636;0.9971396980285636
2017-01-07 23:00:00;8.806;8.942;7.826;7.673;8.477;9.038;9.158;7.876;7.695;8.8425931930542;-0.09940680694580095;0.09940680694580095
2017-01-08 00:00:00;8.942;7.77;8.806;7.826;7.673;8.477;9.038;9.158;7.876;8.864045143127441;1.0940451431274418;1.0940451431274418
2017-01-08 01:00:00;7.77;6.647;8.942;8.806;7.826;7.673;8.477;9.038;9.158;7.69581413269043;1.0488141326904294;1.0488141326904294
2017-01-08 02:00:00;6.647;7.031;7.77;8.942;8.806;7.826;7.673;8.477;9.038;6.6589579582214355;-0.37204204177856415;0.37204204177856415
2017-01-08 03:00:00;7.031;9.475;6.647;7.77;8.942;8.806;7.826;7.673;8.477;7.151040554046631;-2.323959445953369;2.323959445953369
2017-01-08 04:00:00;9.475;9.532;7.031;6.647;7.77;8.942;8.806;7.826;7.673;9.63331127166748;0.10131127166748044;0.10131127166748044
2017-01-08 05:00:00;9.532;7.713;9.475;7.031;6.647;7.77;8.942;8.806;7.826;9.424071311950684;1.7110713119506835;1.7110713119506835
2017-01-08 06:00:00;7.713;5.434;9.532;9.475;7.031;6.647;7.77;8.942;8.806;7.566059112548828;2.132059112548828;2.132059112548828
2017-01-08 07:00:00;5.434;7.167;7.713;9.532;9.475;7.031;6.647;7.77;8.942;5.4306111335754395;-1.7363888664245604;1.7363888664245604
2017-01-08 08:00:00;7.167;8.127;5.434;7.713;9.532;9.475;7.031;6.647;7.77;7.396137237548828;-0.7308627624511725;0.7308627624511725
2017-01-08 09:00:00;8.127;6.549;7.167;5.434;7.713;9.532;9.475;7.031;6.647;8.144794464111328;1.5957944641113277;1.5957944641113277
2017-01-08 10:00:00;6.549;6.263;8.127;7.167;5.434;7.713;9.532;9.475;7.031;6.35430908203125;0.0913090820312501;0.0913090820312501
2017-01-08 11:00:00;6.263;5.668;6.549;8.127;7.167;5.434;7.713;9.532;9.475;6.47867488861084;0.8106748886108397;0.8106748886108397
2017-01-08 12:00:00;5.668;6.025;6.263;6.549;8.127;7.167;5.434;7.713;9.532;5.845209121704102;-0.1797908782958988;0.1797908782958988
2017-01-08 13:00:00;6.025;6.76;5.668;6.263;6.549;8.127;7.167;5.434;7.713;6.1696038246154785;-0.5903961753845213;0.5903961753845213
2017-01-08 14:00:00;6.76;6.26;6.025;5.668;6.263;6.549;8.127;7.167;5.434;6.865564823150635;0.605564823150635;0.605564823150635
2017-01-08 15:00:00;6.26;6.747;6.76;6.025;5.668;6.263;6.549;8.127;7.167;6.292027950286865;-0.45497204971313465;0.45497204971313465
2017-01-08 16:00:00;6.747;7.367;6.26;6.76;6.025;5.668;6.263;6.549;8.127;6.9590959548950195;-0.40790404510498046;0.40790404510498046
2017-01-08 17:00:00;7.367;6.595;6.747;6.26;6.76;6.025;5.668;6.263;6.549;7.494757175445557;0.8997571754455569;0.8997571754455569
2017-01-08 18:00:00;6.595;5.663;7.367;6.747;6.26;6.76;6.025;5.668;6.263;6.54932975769043;0.8863297576904294;0.8863297576904294
2017-01-08 19:00:00;5.663;6.966;6.595;7.367;6.747;6.26;6.76;6.025;5.668;5.662728309631348;-1.3032716903686525;1.3032716903686525
