;Longitude;Latitude;Data;Magnitude_Verif;pressao_Verif;Temperatura_Verif;Direcao_Verif
1919;-42.75;-14.25;2017-03-21 23:00:00;9.84;885.0;20.42;119.28
1920;-42.75;-14.25;2017-03-22 00:00:00;9.52;885.0;19.43;121.28
1921;-42.75;-14.25;2017-03-22 01:00:00;8.63;885.0;18.92;117.55
1922;-42.75;-14.25;2017-03-22 02:00:00;9.02;884.33;18.67;112.55
1923;-42.75;-14.25;2017-03-22 03:00:00;8.71;884.0;18.48;110.7
1924;-42.75;-14.25;2017-03-22 04:00:00;8.65;884.5;18.47;108.27
1925;-42.75;-14.25;2017-03-22 05:00:00;7.94;885.0;18.23;115.52
1926;-42.75;-14.25;2017-03-22 06:00:00;7.9;885.17;18.22;117.38
1927;-42.75;-14.25;2017-03-22 07:00:00;7.56;886.0;18.22;114.17
1928;-42.75;-14.25;2017-03-22 08:00:00;7.9;886.33;18.2;114.52
1929;-42.75;-14.25;2017-03-22 09:00:00;7.71;886.5;18.28;112.45
1930;-42.75;-14.25;2017-03-22 10:00:00;7.32;887.0;19.62;106.0
1931;-42.75;-14.25;2017-03-22 11:00:00;6.88;886.83;21.13;106.75
1932;-42.75;-14.25;2017-03-22 12:00:00;5.86;886.0;22.87;110.3
1933;-42.75;-14.25;2017-03-22 13:00:00;5.51;885.0;24.38;121.65
1934;-42.75;-14.25;2017-03-22 14:00:00;4.52;884.33;25.38;117.2
1935;-42.75;-14.25;2017-03-22 15:00:00;4.79;884.0;26.12;118.5
1936;-42.75;-14.25;2017-03-22 16:00:00;6.23;883.5;26.2;117.68
1937;-42.75;-14.25;2017-03-22 17:00:00;7.04;883.0;25.8;113.28
1938;-42.75;-14.25;2017-03-22 18:00:00;9.61;883.0;24.88;107.45
1939;-42.75;-14.25;2017-03-22 19:00:00;10.28;884.0;24.33;103.83
1940;-42.75;-14.25;2017-03-22 20:00:00;10.88;884.0;23.7;104.68
1941;-42.75;-14.25;2017-03-22 21:00:00;10.57;884.83;22.25;113.52
1942;-42.75;-14.25;2017-03-22 22:00:00;11.2;885.0;21.18;115.05
1943;-42.75;-14.25;2017-03-22 23:00:00;10.22;885.0;20.2;114.07
1944;-42.75;-14.25;2017-03-23 00:00:00;10.86;884.33;19.63;107.38
1945;-42.75;-14.25;2017-03-23 01:00:00;10.35;884.0;19.23;105.9
1946;-42.75;-14.25;2017-03-23 02:00:00;10.48;884.0;18.8;105.15
1947;-42.75;-14.25;2017-03-23 03:00:00;10.68;884.0;18.32;107.87
1948;-42.75;-14.25;2017-03-23 04:00:00;10.32;884.0;17.57;114.42
1949;-42.75;-14.25;2017-03-23 05:00:00;10.58;884.0;16.8;120.97
1950;-42.75;-14.25;2017-03-23 06:00:00;9.59;884.33;16.43;120.3
1951;-42.75;-14.25;2017-03-23 07:00:00;10.42;885.0;16.67;119.7
1952;-42.75;-14.25;2017-03-23 08:00:00;10.22;885.83;17.72;114.53
1953;-42.75;-14.25;2017-03-23 09:00:00;9.2;886.0;19.1;113.08
1954;-42.75;-14.25;2017-03-23 10:00:00;7.63;886.0;20.8;109.68
1955;-42.75;-14.25;2017-03-23 11:00:00;6.54;884.91;20.52;76.67
1956;-42.75;-14.25;2017-03-23 12:00:00;5.11;884.33;23.97;126.53
1957;-42.75;-14.25;2017-03-23 13:00:00;4.06;883.17;25.23;127.98
1958;-42.75;-14.25;2017-03-23 14:00:00;3.84;882.83;26.43;135.42
1959;-42.75;-14.25;2017-03-23 15:00:00;3.31;882.0;27.2;155.45
1960;-42.75;-14.25;2017-03-23 16:00:00;3.19;882.0;27.98;153.62
1961;-42.75;-14.25;2017-03-23 17:00:00;3.54;882.0;27.43;134.45
1962;-42.75;-14.25;2017-03-23 18:00:00;3.12;882.0;26.2;142.75
1963;-42.75;-14.25;2017-03-23 19:00:00;4.49;882.0;26.05;132.05
1964;-42.75;-14.25;2017-03-23 20:00:00;4.97;882.83;25.37;129.45
1965;-42.75;-14.25;2017-03-23 21:00:00;7.21;883.0;23.95;132.58
1966;-42.75;-14.25;2017-03-23 22:00:00;9.0;883.67;22.63;122.05
1967;-42.75;-14.25;2017-03-23 23:00:00;9.71;883.0;21.6;120.85
1968;-42.75;-14.25;2017-03-24 00:00:00;9.39;883.0;20.63;115.83
1969;-42.75;-14.25;2017-03-24 01:00:00;9.19;883.0;20.1;117.85
1970;-42.75;-14.25;2017-03-24 02:00:00;9.33;882.0;19.23;121.12
1971;-42.75;-14.25;2017-03-24 03:00:00;9.43;882.0;18.42;118.8
1972;-42.75;-14.25;2017-03-24 04:00:00;8.47;882.33;17.48;119.0
1973;-42.75;-14.25;2017-03-24 05:00:00;8.38;883.0;16.8;121.17
1974;-42.75;-14.25;2017-03-24 06:00:00;6.91;883.0;16.83;113.27
1975;-42.75;-14.25;2017-03-24 07:00:00;7.68;883.67;17.17;105.58
1976;-42.75;-14.25;2017-03-24 08:00:00;7.95;884.17;17.53;113.13
1977;-42.75;-14.25;2017-03-24 09:00:00;8.12;885.0;18.52;118.82
1978;-42.75;-14.25;2017-03-24 10:00:00;6.99;885.0;20.4;112.83
1979;-42.75;-14.25;2017-03-24 11:00:00;5.88;884.5;22.38;116.23
1980;-42.75;-14.25;2017-03-24 12:00:00;4.16;883.5;24.12;130.13
1981;-42.75;-14.25;2017-03-24 13:00:00;2.1;882.67;25.57;132.58
1982;-42.75;-14.25;2017-03-24 14:00:00;2.64;882.0;26.67;174.35
1983;-42.75;-14.25;2017-03-24 15:00:00;2.4;881.5;26.87;126.85
1984;-42.75;-14.25;2017-03-24 16:00:00;2.0;881.0;27.53;163.57
1985;-42.75;-14.25;2017-03-24 17:00:00;1.94;881.0;26.73;142.12
1986;-42.75;-14.25;2017-03-24 18:00:00;2.74;881.0;26.25;127.1
1987;-42.75;-14.25;2017-03-24 19:00:00;3.31;881.83;26.3;112.48
1988;-42.75;-14.25;2017-03-24 20:00:00;4.0;882.17;26.08;101.82
1989;-42.75;-14.25;2017-03-24 21:00:00;5.62;883.0;25.0;79.23
1990;-42.75;-14.25;2017-03-24 22:00:00;5.92;883.0;24.53;83.08
1991;-42.75;-14.25;2017-03-24 23:00:00;8.22;883.0;22.63;117.63
1992;-42.75;-14.25;2017-03-25 00:00:00;8.03;882.0;20.82;124.77
1993;-42.75;-14.25;2017-03-25 01:00:00;7.76;881.67;20.1;128.68
1994;-42.75;-14.25;2017-03-25 02:00:00;7.5;881.0;19.25;123.97
1995;-42.75;-14.25;2017-03-25 03:00:00;7.82;881.0;18.45;126.1
1996;-42.75;-14.25;2017-03-25 04:00:00;7.44;881.0;17.67;123.28
1997;-42.75;-14.25;2017-03-25 05:00:00;7.15;881.83;17.2;118.9
1998;-42.75;-14.25;2017-03-25 06:00:00;6.77;882.5;16.95;118.6
1999;-42.75;-14.25;2017-03-25 07:00:00;6.4;883.17;17.2;122.62
2000;-42.75;-14.25;2017-03-25 08:00:00;5.49;884.0;18.53;116.45
2001;-42.75;-14.25;2017-03-25 09:00:00;5.09;884.0;20.32;115.83
2002;-42.75;-14.25;2017-03-25 10:00:00;4.0;884.0;22.57;94.6
2003;-42.75;-14.25;2017-03-25 11:00:00;2.55;884.0;24.5;75.65
2004;-42.75;-14.25;2017-03-25 12:00:00;2.0;883.0;26.07;193.53
2005;-42.75;-14.25;2017-03-25 13:00:00;2.15;882.17;27.05;218.87
2006;-42.75;-14.25;2017-03-25 14:00:00;1.41;881.83;27.68;179.07
2007;-42.75;-14.25;2017-03-25 15:00:00;2.2;881.17;29.12;164.93
2008;-42.75;-14.25;2017-03-25 16:00:00;3.6;881.0;29.4;164.53
2009;-42.75;-14.25;2017-03-25 17:00:00;2.85;881.0;28.62;142.82
2010;-42.75;-14.25;2017-03-25 18:00:00;2.91;881.0;27.37;149.43
2011;-42.75;-14.25;2017-03-25 19:00:00;3.38;881.17;27.15;131.38
2012;-42.75;-14.25;2017-03-25 20:00:00;4.05;882.0;27.15;115.83
2013;-42.75;-14.25;2017-03-25 21:00:00;5.45;882.17;26.32;95.98
2014;-42.75;-14.25;2017-03-25 22:00:00;4.66;883.0;25.77;72.77
2015;-42.75;-14.25;2017-03-25 23:00:00;5.21;882.17;25.48;78.15
2016;-42.75;-14.25;2017-03-26 00:00:00;7.71;882.0;22.8;122.98
2017;-42.75;-14.25;2017-03-26 01:00:00;7.74;881.17;20.9;121.6
2018;-42.75;-14.25;2017-03-26 02:00:00;6.57;881.0;20.1;119.27
2019;-42.75;-14.25;2017-03-26 03:00:00;6.56;881.0;19.43;121.58
2020;-42.75;-14.25;2017-03-26 04:00:00;5.63;881.0;18.95;120.2
2021;-42.75;-14.25;2017-03-26 05:00:00;5.75;881.0;18.38;123.67
2022;-42.75;-14.25;2017-03-26 06:00:00;5.77;882.0;18.07;124.97
2023;-42.75;-14.25;2017-03-26 07:00:00;4.28;883.0;18.9;113.28
2024;-42.75;-14.25;2017-03-26 08:00:00;4.39;883.67;20.32;107.55
2025;-42.75;-14.25;2017-03-26 09:00:00;4.12;884.0;21.95;103.57
2026;-42.75;-14.25;2017-03-26 10:00:00;3.7;884.0;23.63;90.57
2027;-42.75;-14.25;2017-03-26 11:00:00;2.91;883.5;25.38;75.9
2028;-42.75;-14.25;2017-03-26 12:00:00;2.56;882.83;26.9;120.13
2029;-42.75;-14.25;2017-03-26 13:00:00;3.08;882.0;27.87;104.3
2030;-42.75;-14.25;2017-03-26 14:00:00;3.58;881.17;29.12;141.62
2031;-42.75;-14.25;2017-03-26 15:00:00;3.61;880.17;29.33;140.07
2032;-42.75;-14.25;2017-03-26 16:00:00;3.32;880.0;28.87;115.63
2033;-42.75;-14.25;2017-03-26 17:00:00;3.06;880.0;28.7;116.85
2034;-42.75;-14.25;2017-03-26 18:00:00;4.38;880.33;28.1;86.88
2035;-42.75;-14.25;2017-03-26 19:00:00;4.7;881.17;27.45;70.25
2036;-42.75;-14.25;2017-03-26 20:00:00;6.04;882.0;26.8;83.53
2037;-42.75;-14.25;2017-03-26 21:00:00;6.29;882.0;26.17;71.35
2038;-42.75;-14.25;2017-03-26 22:00:00;2.4;883.0;25.3;81.5
2039;-42.75;-14.25;2017-03-26 23:00:00;2.32;883.0;24.28;109.38
2040;-42.75;-14.25;2017-03-27 00:00:00;2.3;882.67;23.75;128.78
2041;-42.75;-14.25;2017-03-27 01:00:00;3.42;882.5;22.52;124.58
2042;-42.75;-14.25;2017-03-27 02:00:00;3.59;882.0;21.78;131.97
2043;-42.75;-14.25;2017-03-27 03:00:00;2.76;882.0;21.13;133.67
2044;-42.75;-14.25;2017-03-27 04:00:00;2.2;882.0;21.42;280.7
2045;-42.75;-14.25;2017-03-27 05:00:00;2.9;882.5;20.72;269.72
2046;-42.75;-14.25;2017-03-27 06:00:00;4.71;882.83;20.02;308.12
2047;-42.75;-14.25;2017-03-27 07:00:00;3.96;883.67;20.7;312.52
2048;-42.75;-14.25;2017-03-27 08:00:00;3.51;884.83;22.25;311.83
2049;-42.75;-14.25;2017-03-27 09:00:00;3.83;885.0;22.87;321.58
2050;-42.75;-14.25;2017-03-27 10:00:00;4.32;885.0;24.15;343.68
2051;-42.75;-14.25;2017-03-27 11:00:00;4.23;884.67;25.22;322.38
2052;-42.75;-14.25;2017-03-27 12:00:00;3.82;883.67;24.75;261.5
2053;-42.75;-14.25;2017-03-27 13:00:00;2.17;882.83;25.3;238.97
2054;-42.75;-14.25;2017-03-27 14:00:00;2.15;881.83;26.55;151.22
2055;-42.75;-14.25;2017-03-27 15:00:00;3.07;881.0;25.4;290.87
2056;-42.75;-14.25;2017-03-27 16:00:00;3.07;881.0;25.47;310.03
2057;-42.75;-14.25;2017-03-27 17:00:00;1.93;881.0;25.93;266.48
2058;-42.75;-14.25;2017-03-27 18:00:00;2.01;881.5;25.87;224.6
2059;-42.75;-14.25;2017-03-27 19:00:00;3.67;882.0;24.97;159.45
2060;-42.75;-14.25;2017-03-27 20:00:00;3.25;882.5;25.03;144.77
2061;-42.75;-14.25;2017-03-27 21:00:00;2.44;882.83;25.08;161.2
2062;-42.75;-14.25;2017-03-27 22:00:00;3.85;883.17;24.88;137.25
2063;-42.75;-14.25;2017-03-27 23:00:00;5.45;883.0;23.53;99.82
2064;-42.75;-14.25;2017-03-28 00:00:00;4.86;882.33;22.83;106.42
2065;-42.75;-14.25;2017-03-28 01:00:00;5.38;882.0;22.0;110.35
2066;-42.75;-14.25;2017-03-28 02:00:00;2.98;881.5;20.63;239.23
2067;-42.75;-14.25;2017-03-28 03:00:00;3.07;881.33;19.15;238.03
2068;-42.75;-14.25;2017-03-28 04:00:00;2.09;881.17;19.02;234.57
2069;-42.75;-14.25;2017-03-28 05:00:00;4.61;882.0;18.47;326.9
2070;-42.75;-14.25;2017-03-28 06:00:00;2.44;882.33;19.02;273.42
2071;-42.75;-14.25;2017-03-28 07:00:00;4.11;883.33;18.62;151.38
2072;-42.75;-14.25;2017-03-28 08:00:00;5.27;884.0;18.75;125.37
2073;-42.75;-14.25;2017-03-28 09:00:00;6.26;884.17;18.67;122.28
2074;-42.75;-14.25;2017-03-28 10:00:00;4.22;885.0;19.07;106.5
2075;-42.75;-14.25;2017-03-28 11:00:00;3.39;884.17;20.42;108.43
2076;-42.75;-14.25;2017-03-28 12:00:00;3.21;883.17;23.38;206.77
2077;-42.75;-14.25;2017-03-28 13:00:00;4.34;882.17;22.88;102.93
2078;-42.75;-14.25;2017-03-28 14:00:00;7.78;881.17;20.38;309.77
2079;-42.75;-14.25;2017-03-28 15:00:00;7.72;880.67;20.4;307.57
2080;-42.75;-14.25;2017-03-28 16:00:00;4.7;880.0;21.92;332.05
2081;-42.75;-14.25;2017-03-28 17:00:00;4.85;880.17;22.73;291.75
2082;-42.75;-14.25;2017-03-28 18:00:00;6.0;881.0;23.1;289.95
2083;-42.75;-14.25;2017-03-28 19:00:00;4.3;881.0;23.57;291.32
2084;-42.75;-14.25;2017-03-28 20:00:00;4.12;882.0;23.92;294.82
2085;-42.75;-14.25;2017-03-28 21:00:00;3.5;882.67;24.03;272.25
2086;-42.75;-14.25;2017-03-28 22:00:00;3.99;882.5;23.62;267.65
2087;-42.75;-14.25;2017-03-28 23:00:00;3.41;882.0;22.43;242.98
2088;-42.75;-14.25;2017-03-29 00:00:00;3.46;882.0;21.08;224.08
2089;-42.75;-14.25;2017-03-29 01:00:00;4.91;881.83;19.7;237.02
2090;-42.75;-14.25;2017-03-29 02:00:00;10.71;880.0;17.62;304.67
2091;-42.75;-14.25;2017-03-29 03:00:00;3.02;880.83;18.3;267.23
2092;-42.75;-14.25;2017-03-29 04:00:00;3.11;881.0;18.07;148.95
2093;-42.75;-14.25;2017-03-29 05:00:00;3.2;881.5;17.38;181.35
2094;-42.75;-14.25;2017-03-29 06:00:00;3.38;882.67;16.97;123.48
2095;-42.75;-14.25;2017-03-29 07:00:00;1.94;882.83;16.65;58.77
2096;-42.75;-14.25;2017-03-29 08:00:00;2.17;883.0;17.0;27.53
2097;-42.75;-14.25;2017-03-29 09:00:00;1.88;883.83;17.23;79.47
2098;-42.75;-14.25;2017-03-29 10:00:00;1.23;884.0;17.6;346.77
2099;-42.75;-14.25;2017-03-29 11:00:00;2.26;883.67;17.97;284.68
2100;-42.75;-14.25;2017-03-29 12:00:00;2.14;882.83;18.37;70.73
2101;-42.75;-14.25;2017-03-29 13:00:00;2.7;882.0;19.25;34.27
2102;-42.75;-14.25;2017-03-29 14:00:00;2.79;881.67;20.45;138.23
2103;-42.75;-14.25;2017-03-29 15:00:00;2.3;881.0;21.38;271.08
2104;-42.75;-14.25;2017-03-29 16:00:00;1.58;880.67;20.3;189.02
2105;-42.75;-14.25;2017-03-29 17:00:00;0.93;880.67;20.48;266.32
2106;-42.75;-14.25;2017-03-29 18:00:00;1.22;881.0;19.85;207.45
2107;-42.75;-14.25;2017-03-29 19:00:00;1.99;881.0;20.17;249.27
2108;-42.75;-14.25;2017-03-29 20:00:00;2.17;881.67;19.6;98.13
2109;-42.75;-14.25;2017-03-29 21:00:00;2.59;882.0;19.4;87.98
2110;-42.75;-14.25;2017-03-29 22:00:00;3.26;882.0;19.13;107.62
2111;-42.75;-14.25;2017-03-29 23:00:00;3.13;882.17;18.9;117.7
2112;-42.75;-14.25;2017-03-30 00:00:00;2.92;882.0;18.82;108.6
2113;-42.75;-14.25;2017-03-30 01:00:00;2.96;881.67;18.8;103.47
2114;-42.75;-14.25;2017-03-30 02:00:00;2.41;881.0;18.8;106.32
2115;-42.75;-14.25;2017-03-30 03:00:00;2.53;880.67;18.8;104.57
2116;-42.75;-14.25;2017-03-30 04:00:00;2.29;880.67;18.58;84.35
2117;-42.75;-14.25;2017-03-30 05:00:00;1.96;881.0;18.18;37.2
2118;-42.75;-14.25;2017-03-30 06:00:00;1.39;881.5;18.25;165.95
2119;-42.75;-14.25;2017-03-30 07:00:00;1.79;882.17;18.13;259.62
2120;-42.75;-14.25;2017-03-30 08:00:00;1.4;883.0;18.68;199.92
2121;-42.75;-14.25;2017-03-30 09:00:00;1.34;884.0;19.23;208.25
2122;-42.75;-14.25;2017-03-30 10:00:00;3.44;884.17;19.43;177.82
2123;-42.75;-14.25;2017-03-30 11:00:00;2.55;884.0;19.53;159.93
2124;-42.75;-14.25;2017-03-30 12:00:00;2.85;883.33;20.25;153.58
2125;-42.75;-14.25;2017-03-30 13:00:00;4.3;882.67;19.93;155.77
2126;-42.75;-14.25;2017-03-30 14:00:00;3.4;881.5;18.88;136.38
2127;-42.75;-14.25;2017-03-30 15:00:00;3.33;881.0;19.85;127.4
2128;-42.75;-14.25;2017-03-30 16:00:00;3.47;881.33;20.37;124.88
2129;-42.75;-14.25;2017-03-30 17:00:00;4.17;882.0;19.72;108.62
2130;-42.75;-14.25;2017-03-30 18:00:00;4.92;882.0;19.18;107.23
2131;-42.75;-14.25;2017-03-30 19:00:00;6.23;882.0;18.85;100.03
2132;-42.75;-14.25;2017-03-30 20:00:00;6.4;883.0;18.63;101.4
2133;-42.75;-14.25;2017-03-30 21:00:00;5.74;883.0;18.53;102.17
2134;-42.75;-14.25;2017-03-30 22:00:00;5.02;883.0;18.48;103.95
2135;-42.75;-14.25;2017-03-30 23:00:00;4.96;883.0;18.43;108.5
2136;-42.75;-14.25;2017-03-31 00:00:00;5.67;882.67;18.33;120.22
2137;-42.75;-14.25;2017-03-31 01:00:00;3.8;883.0;18.18;106.72
2138;-42.75;-14.25;2017-03-31 02:00:00;4.19;883.0;17.7;249.37
2139;-42.75;-14.25;2017-03-31 03:00:00;3.39;882.83;17.28;340.17
2140;-42.75;-14.25;2017-03-31 04:00:00;2.51;882.0;17.62;340.3
2141;-42.75;-14.25;2017-03-31 05:00:00;1.86;882.17;17.78;120.92
2142;-42.75;-14.25;2017-03-31 06:00:00;2.69;883.0;17.52;62.3
2143;-42.75;-14.25;2017-03-31 07:00:00;3.52;883.0;17.58;91.63
2144;-42.75;-14.25;2017-03-31 08:00:00;4.62;884.0;17.77;71.93
2145;-42.75;-14.25;2017-03-31 09:00:00;3.79;884.67;18.28;79.75
2146;-42.75;-14.25;2017-03-31 10:00:00;2.8;885.0;19.5;31.23
2147;-42.75;-14.25;2017-03-31 11:00:00;2.44;884.83;21.28;169.87
2148;-42.75;-14.25;2017-03-31 12:00:00;2.5;883.67;19.63;272.83
2149;-42.75;-14.25;2017-03-31 13:00:00;3.03;883.0;20.17;324.22
2150;-42.75;-14.25;2017-03-31 14:00:00;3.3;882.0;21.9;313.78
2151;-42.75;-14.25;2017-03-31 15:00:00;2.76;882.0;22.25;279.88
2152;-42.75;-14.25;2017-03-31 16:00:00;3.01;882.67;22.57;180.97
2153;-42.75;-14.25;2017-03-31 17:00:00;2.39;882.33;21.1;128.28
2154;-42.75;-14.25;2017-03-31 18:00:00;2.31;883.0;20.18;139.28
2155;-42.75;-14.25;2017-03-31 19:00:00;2.7;883.17;20.62;150.7
2156;-42.75;-14.25;2017-03-31 20:00:00;2.81;884.0;19.72;111.42
2157;-42.75;-14.25;2017-03-31 21:00:00;2.53;884.0;20.27;39.87
2158;-42.75;-14.25;2017-03-31 22:00:00;3.03;884.0;19.6;99.88
2159;-42.75;-14.25;2017-03-31 23:00:00;2.39;884.0;19.23;91.93
2160;-42.75;-14.25;2017-04-01 00:00:00;2.66;883.5;19.05;80.88
2161;-42.75;-14.25;2017-04-01 01:00:00;3.38;883.0;18.7;112.58
2162;-42.75;-14.25;2017-04-01 02:00:00;3.93;883.0;18.38;106.5
2163;-42.75;-14.25;2017-04-01 03:00:00;3.92;882.0;18.38;114.93
2164;-42.75;-14.25;2017-04-01 04:00:00;3.87;882.5;18.17;104.12
2165;-42.75;-14.25;2017-04-01 05:00:00;3.76;883.0;18.02;98.22
2166;-42.75;-14.25;2017-04-01 06:00:00;3.52;883.0;18.22;97.17
2167;-42.75;-14.25;2017-04-01 07:00:00;3.77;883.83;18.4;150.6
2168;-42.75;-14.25;2017-04-01 08:00:00;5.46;884.0;18.1;137.08
2169;-42.75;-14.25;2017-04-01 09:00:00;5.31;884.83;18.0;137.95
2170;-42.75;-14.25;2017-04-01 10:00:00;6.81;885.0;17.72;140.43
2171;-42.75;-14.25;2017-04-01 11:00:00;6.79;884.0;17.53;144.0
2172;-42.75;-14.25;2017-04-01 12:00:00;6.78;883.83;17.55;137.5
2173;-42.75;-14.25;2017-04-01 13:00:00;6.19;883.0;17.7;134.83
2174;-42.75;-14.25;2017-04-01 14:00:00;6.67;882.33;17.82;133.0
2175;-42.75;-14.25;2017-04-01 15:00:00;7.32;882.0;17.65;128.0
2176;-42.75;-14.25;2017-04-01 16:00:00;7.49;882.0;17.35;128.12
2177;-42.75;-14.25;2017-04-01 17:00:00;7.47;882.0;17.58;120.63
2178;-42.75;-14.25;2017-04-01 18:00:00;7.58;882.5;17.65;116.82
2179;-42.75;-14.25;2017-04-01 19:00:00;8.98;883.0;17.75;107.62
2180;-42.75;-14.25;2017-04-01 20:00:00;9.29;883.0;17.22;114.92
2181;-42.75;-14.25;2017-04-01 21:00:00;8.7;883.0;16.87;114.38
2182;-42.75;-14.25;2017-04-01 22:00:00;8.22;883.0;16.77;114.5
2183;-42.75;-14.25;2017-04-01 23:00:00;8.89;883.0;16.68;115.02
2184;-42.75;-14.25;2017-04-02 00:00:00;8.6;882.33;16.57;117.53
2185;-42.75;-14.25;2017-04-02 01:00:00;8.04;882.0;16.67;104.97
2186;-42.75;-14.25;2017-04-02 02:00:00;7.62;881.0;16.67;96.85
2187;-42.75;-14.25;2017-04-02 03:00:00;6.97;881.0;16.85;104.7
2188;-42.75;-14.25;2017-04-02 04:00:00;6.49;881.33;16.92;110.58
2189;-42.75;-14.25;2017-04-02 05:00:00;6.02;882.0;17.07;109.5
2190;-42.75;-14.25;2017-04-02 06:00:00;6.11;882.33;17.1;103.15
2191;-42.75;-14.25;2017-04-02 07:00:00;5.01;883.0;17.12;112.9
2192;-42.75;-14.25;2017-04-02 08:00:00;4.52;883.83;17.25;113.55
2193;-42.75;-14.25;2017-04-02 09:00:00;4.3;884.0;17.4;98.73
2194;-42.75;-14.25;2017-04-02 10:00:00;3.68;884.0;17.72;103.75
2195;-42.75;-14.25;2017-04-02 11:00:00;2.21;884.0;18.02;99.07
2196;-42.75;-14.25;2017-04-02 12:00:00;2.5;883.67;19.17;144.65
2197;-42.75;-14.25;2017-04-02 13:00:00;4.2;882.83;18.73;276.65
2198;-42.75;-14.25;2017-04-02 14:00:00;3.14;882.0;18.25;346.17
2199;-42.75;-14.25;2017-04-02 15:00:00;2.35;881.83;18.22;292.68
2200;-42.75;-14.25;2017-04-02 16:00:00;3.1;881.67;18.13;211.9
2201;-42.75;-14.25;2017-04-02 17:00:00;2.65;882.0;17.5;233.17
2202;-42.75;-14.25;2017-04-02 18:00:00;2.39;882.0;17.38;155.97
2203;-42.75;-14.25;2017-04-02 19:00:00;2.78;882.5;17.48;121.17
2204;-42.75;-14.25;2017-04-02 20:00:00;3.73;883.0;18.32;102.22
2205;-42.75;-14.25;2017-04-02 21:00:00;2.57;883.0;18.5;80.05
2206;-42.75;-14.25;2017-04-02 22:00:00;3.85;883.0;19.55;66.12
2207;-42.75;-14.25;2017-04-02 23:00:00;5.26;883.0;17.67;87.08
2208;-42.75;-14.25;2017-04-03 00:00:00;5.42;883.0;17.65;92.82
2209;-42.75;-14.25;2017-04-03 01:00:00;4.98;882.5;17.63;101.97
2210;-42.75;-14.25;2017-04-03 02:00:00;4.42;882.0;17.58;111.05
2211;-42.75;-14.25;2017-04-03 03:00:00;4.16;882.0;17.32;119.07
2212;-42.75;-14.25;2017-04-03 04:00:00;4.5;881.67;17.15;114.1
2213;-42.75;-14.25;2017-04-03 05:00:00;4.62;882.0;17.02;126.73
2214;-42.75;-14.25;2017-04-03 06:00:00;5.63;882.17;16.97;114.72
2215;-42.75;-14.25;2017-04-03 07:00:00;5.21;883.0;17.27;113.35
2216;-42.75;-14.25;2017-04-03 08:00:00;5.7;883.67;17.53;109.43
2217;-42.75;-14.25;2017-04-03 09:00:00;6.06;884.83;17.7;97.05
2218;-42.75;-14.25;2017-04-03 10:00:00;4.89;885.0;18.73;101.3
2219;-42.75;-14.25;2017-04-03 11:00:00;4.47;884.67;20.22;97.37
2220;-42.75;-14.25;2017-04-03 12:00:00;4.53;883.83;20.87;121.72
2221;-42.75;-14.25;2017-04-03 13:00:00;4.94;883.0;21.33;130.33
2222;-42.75;-14.25;2017-04-03 14:00:00;5.31;882.33;21.38;124.82
2223;-42.75;-14.25;2017-04-03 15:00:00;5.43;882.0;21.73;106.85
2224;-42.75;-14.25;2017-04-03 16:00:00;4.92;882.0;21.73;103.03
2225;-42.75;-14.25;2017-04-03 17:00:00;5.45;882.0;21.35;93.0
2226;-42.75;-14.25;2017-04-03 18:00:00;6.01;882.0;20.98;90.87
2227;-42.75;-14.25;2017-04-03 19:00:00;7.5;882.5;20.95;93.2
2228;-42.75;-14.25;2017-04-03 20:00:00;8.02;883.0;19.22;104.87
2229;-42.75;-14.25;2017-04-03 21:00:00;7.38;883.33;18.48;113.53
2230;-42.75;-14.25;2017-04-03 22:00:00;9.03;884.0;18.23;110.13
2231;-42.75;-14.25;2017-04-03 23:00:00;9.03;883.83;18.22;103.57
2232;-42.75;-14.25;2017-04-04 00:00:00;9.38;883.0;17.92;107.83
2233;-42.75;-14.25;2017-04-04 01:00:00;8.7;883.0;17.67;111.42
2234;-42.75;-14.25;2017-04-04 02:00:00;7.43;882.0;17.58;115.52
2235;-42.75;-14.25;2017-04-04 03:00:00;8.3;881.67;17.43;119.45
2236;-42.75;-14.25;2017-04-04 04:00:00;9.31;881.17;17.28;120.0
2237;-42.75;-14.25;2017-04-04 05:00:00;8.54;881.5;17.27;115.15
2238;-42.75;-14.25;2017-04-04 06:00:00;8.06;882.0;17.27;112.37
2239;-42.75;-14.25;2017-04-04 07:00:00;8.33;882.5;17.17;111.67
2240;-42.75;-14.25;2017-04-04 08:00:00;8.72;883.17;17.28;102.75
2241;-42.75;-14.25;2017-04-04 09:00:00;9.68;883.83;17.72;94.33
2242;-42.75;-14.25;2017-04-04 10:00:00;8.31;884.0;18.22;93.23
2243;-42.75;-14.25;2017-04-04 11:00:00;6.88;884.0;19.7;94.4
2244;-42.75;-14.25;2017-04-04 12:00:00;6.44;883.83;21.17;104.47
2245;-42.75;-14.25;2017-04-04 13:00:00;6.16;883.0;21.83;100.35
2246;-42.75;-14.25;2017-04-04 14:00:00;6.59;882.5;22.87;107.95
2247;-42.75;-14.25;2017-04-04 15:00:00;7.43;882.0;23.05;106.48
2248;-42.75;-14.25;2017-04-04 16:00:00;7.67;882.67;22.85;107.97
2249;-42.75;-14.25;2017-04-04 17:00:00;8.26;883.0;22.32;109.55
2250;-42.75;-14.25;2017-04-04 18:00:00;10.29;883.0;21.75;109.98
