;Longitude;Latitude;Data;Magnitude_Verif;pressao_Verif;Temperatura_Verif;Direcao_Verif
3579;-42.75;-14.25;2017-05-30 03:00:00;7.05;885.0;14.5;114.3
3580;-42.75;-14.25;2017-05-30 04:00:00;7.18;885.0;14.45;114.1665
3581;-42.75;-14.25;2017-05-30 05:00:00;7.07;885.0;14.28;111.817
3582;-42.75;-14.25;2017-05-30 06:00:00;7.32;885.33;14.1;107.9
3583;-42.75;-14.25;2017-05-30 07:00:00;6.68;886.0;14.12;106.95
3584;-42.75;-14.25;2017-05-30 08:00:00;6.7;886.83;14.37;107.65
3585;-42.75;-14.25;2017-05-30 09:00:00;6.67;887.0;15.35;106.75
3586;-42.75;-14.25;2017-05-30 10:00:00;6.89;887.0;17.27;107.5
3587;-42.75;-14.25;2017-05-30 11:00:00;6.49;887.0;18.68;104.267
3588;-42.75;-14.25;2017-05-30 12:00:00;5.7;886.17;20.0;115.9835
3589;-42.75;-14.25;2017-05-30 13:00:00;5.09;885.67;21.05;122.1
3590;-42.75;-14.25;2017-05-30 14:00:00;5.03;885.0;21.93;125.617
3591;-42.75;-14.25;2017-05-30 15:00:00;5.13;885.0;22.27;118.433
3592;-42.75;-14.25;2017-05-30 16:00:00;5.0;884.0;22.3;116.2665
3593;-42.75;-14.25;2017-05-30 17:00:00;5.62;884.17;21.92;110.7165
3594;-42.75;-14.25;2017-05-30 18:00:00;5.41;885.0;21.4;90.1835
3595;-42.75;-14.25;2017-05-30 19:00:00;5.69;885.0;21.12;93.533
3596;-42.75;-14.25;2017-05-30 20:00:00;6.45;885.33;20.18;107.917
3597;-42.75;-14.25;2017-05-30 21:00:00;7.23;886.0;20.5;102.55
3598;-42.75;-14.25;2017-05-30 22:00:00;7.08;886.0;19.33;120.5665
3599;-42.75;-14.25;2017-05-30 23:00:00;6.96;885.33;17.37;122.35
3600;-42.75;-14.25;2017-05-31 00:00:00;6.19;885.0;16.55;119.5335
3601;-42.75;-14.25;2017-05-31 01:00:00;6.21;885.0;15.97;123.45
3602;-42.75;-14.25;2017-05-31 02:00:00;5.34;884.5;15.72;119.35
3603;-42.75;-14.25;2017-05-31 03:00:00;5.21;884.0;15.47;115.5
3604;-42.75;-14.25;2017-05-31 04:00:00;5.39;884.0;15.17;112.35
3605;-42.75;-14.25;2017-05-31 05:00:00;5.12;884.67;14.73;114.4
3606;-42.75;-14.25;2017-05-31 06:00:00;5.63;885.0;14.33;109.1665
3607;-42.75;-14.25;2017-05-31 07:00:00;4.86;885.33;13.92;110.8835
3608;-42.75;-14.25;2017-05-31 08:00:00;5.66;886.0;14.38;96.7335
3609;-42.75;-14.25;2017-05-31 09:00:00;5.55;886.0;14.9;90.783
3610;-42.75;-14.25;2017-05-31 10:00:00;5.1;886.67;17.1;95.0335
3611;-42.75;-14.25;2017-05-31 11:00:00;5.43;886.0;19.25;95.4665
3612;-42.75;-14.25;2017-05-31 12:00:00;4.4;886.0;20.77;92.6165
3613;-42.75;-14.25;2017-05-31 13:00:00;3.39;885.5;22.0;105.25
3614;-42.75;-14.25;2017-05-31 14:00:00;3.29;885.0;23.03;117.6665
3615;-42.75;-14.25;2017-05-31 15:00:00;2.77;884.33;23.52;109.1165
3616;-42.75;-14.25;2017-05-31 16:00:00;3.23;884.0;23.6;114.7165
3617;-42.75;-14.25;2017-05-31 17:00:00;4.51;884.0;22.95;105.1335
3618;-42.75;-14.25;2017-05-31 18:00:00;6.55;884.0;22.12;87.3665
3619;-42.75;-14.25;2017-05-31 19:00:00;6.08;884.17;21.62;82.3335
3620;-42.75;-14.25;2017-05-31 20:00:00;5.28;885.0;21.57;81.81700000000001
3621;-42.75;-14.25;2017-05-31 21:00:00;5.28;885.0;21.43;94.733
3622;-42.75;-14.25;2017-05-31 22:00:00;5.07;885.0;21.08;92.7665
3623;-42.75;-14.25;2017-05-31 23:00:00;5.65;885.0;21.2;101.3
3624;-42.75;-14.25;2017-06-01 00:00:00;5.57;885.0;21.35;109.2165
3625;-42.75;-14.25;2017-06-01 01:00:00;4.57;885.0;21.2;108.567
3626;-42.75;-14.25;2017-06-01 02:00:00;4.41;885.0;21.35;110.5
3627;-42.75;-14.25;2017-06-01 03:00:00;5.26;884.0;18.6;121.95
3628;-42.75;-14.25;2017-06-01 04:00:00;5.24;884.0;17.25;123.05
3629;-42.75;-14.25;2017-06-01 05:00:00;5.15;884.83;16.5;115.6835
3630;-42.75;-14.25;2017-06-01 06:00:00;4.7;885.0;17.73;109.35
3631;-42.75;-14.25;2017-06-01 07:00:00;4.44;885.67;17.68;111.85
3632;-42.75;-14.25;2017-06-01 08:00:00;4.03;886.5;18.47;101.717
3633;-42.75;-14.25;2017-06-01 09:00:00;4.0;887.0;20.28;101.4835
3634;-42.75;-14.25;2017-06-01 10:00:00;4.88;887.0;21.48;89.05000000000001
3635;-42.75;-14.25;2017-06-01 11:00:00;4.77;887.0;22.07;94.7335
3636;-42.75;-14.25;2017-06-01 12:00:00;4.54;886.33;23.27;100.7335
3637;-42.75;-14.25;2017-06-01 13:00:00;3.37;885.83;24.48;96.383
3638;-42.75;-14.25;2017-06-01 14:00:00;2.76;885.0;25.33;93.5
3639;-42.75;-14.25;2017-06-01 15:00:00;3.07;885.0;25.85;89.81700000000001
3640;-42.75;-14.25;2017-06-01 16:00:00;4.67;885.0;25.83;96.15
3641;-42.75;-14.25;2017-06-01 17:00:00;6.26;885.0;25.17;109.6665
3642;-42.75;-14.25;2017-06-01 18:00:00;8.24;885.0;24.23;107.0835
3643;-42.75;-14.25;2017-06-01 19:00:00;7.79;886.0;23.48;98.6335
3644;-42.75;-14.25;2017-06-01 20:00:00;7.47;886.0;22.98;93.0665
3645;-42.75;-14.25;2017-06-01 21:00:00;6.26;886.0;22.68;94.3835
3646;-42.75;-14.25;2017-06-01 22:00:00;6.05;886.0;22.9;96.8
3647;-42.75;-14.25;2017-06-01 23:00:00;5.91;886.0;22.25;100.4835
3648;-42.75;-14.25;2017-06-02 00:00:00;6.65;885.33;20.3;116.8665
3649;-42.75;-14.25;2017-06-02 01:00:00;5.46;885.0;19.9;100.983
3650;-42.75;-14.25;2017-06-02 02:00:00;5.15;885.0;20.3;96.65
3651;-42.75;-14.25;2017-06-02 03:00:00;4.88;885.0;19.97;97.95
3652;-42.75;-14.25;2017-06-02 04:00:00;4.45;885.0;21.35;93.2665
3653;-42.75;-14.25;2017-06-02 05:00:00;4.47;885.0;21.1;93.1165
3654;-42.75;-14.25;2017-06-02 06:00:00;5.1;885.17;21.43;90.8
3655;-42.75;-14.25;2017-06-02 07:00:00;4.8;886.17;20.72;94.15
3656;-42.75;-14.25;2017-06-02 08:00:00;4.87;887.0;19.23;102.683
3657;-42.75;-14.25;2017-06-02 09:00:00;4.24;887.0;20.82;99.2
3658;-42.75;-14.25;2017-06-02 10:00:00;5.6;887.0;22.13;90.3
3659;-42.75;-14.25;2017-06-02 11:00:00;5.12;887.0;23.22;91.85
3660;-42.75;-14.25;2017-06-02 12:00:00;5.42;886.0;24.55;94.7335
3661;-42.75;-14.25;2017-06-02 13:00:00;4.48;885.33;25.65;96.3335
3662;-42.75;-14.25;2017-06-02 14:00:00;3.69;885.0;26.67;96.733
3663;-42.75;-14.25;2017-06-02 15:00:00;3.48;885.0;27.58;128.9835
3664;-42.75;-14.25;2017-06-02 16:00:00;3.93;885.0;27.18;113.55
3665;-42.75;-14.25;2017-06-02 17:00:00;5.0;885.0;26.5;110.267
3666;-42.75;-14.25;2017-06-02 18:00:00;5.45;885.83;25.85;96.25
3667;-42.75;-14.25;2017-06-02 19:00:00;6.08;886.0;25.43;84.933
3668;-42.75;-14.25;2017-06-02 20:00:00;7.33;886.17;24.88;83.94999999999999
3669;-42.75;-14.25;2017-06-02 21:00:00;7.7;887.0;24.17;79.1335
3670;-42.75;-14.25;2017-06-02 22:00:00;7.68;886.5;23.87;84.667
3671;-42.75;-14.25;2017-06-02 23:00:00;8.2;886.0;23.45;82.8
3672;-42.75;-14.25;2017-06-03 00:00:00;6.42;886.0;22.43;89.3
3673;-42.75;-14.25;2017-06-03 01:00:00;5.82;885.0;21.82;98.35
3674;-42.75;-14.25;2017-06-03 02:00:00;5.66;885.0;20.52;103.7335
3675;-42.75;-14.25;2017-06-03 03:00:00;5.51;885.0;18.92;113.65
3676;-42.75;-14.25;2017-06-03 04:00:00;6.49;885.0;18.27;112.7665
3677;-42.75;-14.25;2017-06-03 05:00:00;7.22;885.0;17.8;110.3335
3678;-42.75;-14.25;2017-06-03 06:00:00;7.75;885.33;17.63;105.7835
3679;-42.75;-14.25;2017-06-03 07:00:00;6.48;886.17;17.8;103.317
3680;-42.75;-14.25;2017-06-03 08:00:00;6.93;887.0;18.25;107.0835
3681;-42.75;-14.25;2017-06-03 09:00:00;9.06;888.0;19.12;110.25
3682;-42.75;-14.25;2017-06-03 10:00:00;9.95;888.0;19.78;107.0665
3683;-42.75;-14.25;2017-06-03 11:00:00;10.06;888.0;20.88;100.85
3684;-42.75;-14.25;2017-06-03 12:00:00;10.9;887.17;22.43;100.4165
3685;-42.75;-14.25;2017-06-03 13:00:00;10.85;886.5;22.8;103.85
3686;-42.75;-14.25;2017-06-03 14:00:00;10.21;886.0;23.33;103.817
3687;-42.75;-14.25;2017-06-03 15:00:00;10.44;886.0;23.72;105.3
3688;-42.75;-14.25;2017-06-03 16:00:00;9.94;886.0;23.72;101.15
3689;-42.75;-14.25;2017-06-03 17:00:00;10.32;886.0;23.4;101.6665
3690;-42.75;-14.25;2017-06-03 18:00:00;11.8;886.83;23.13;104.3665
3691;-42.75;-14.25;2017-06-03 19:00:00;11.24;887.0;22.27;120.45
3692;-42.75;-14.25;2017-06-03 20:00:00;11.64;887.0;21.07;116.1835
3693;-42.75;-14.25;2017-06-03 21:00:00;10.98;887.0;20.17;113.95
3694;-42.75;-14.25;2017-06-03 22:00:00;12.07;887.0;19.45;109.1835
3695;-42.75;-14.25;2017-06-03 23:00:00;12.29;887.0;18.55;106.8
3696;-42.75;-14.25;2017-06-04 00:00:00;11.3;887.0;17.83;106.1835
3697;-42.75;-14.25;2017-06-04 01:00:00;10.63;886.33;17.42;106.4335
3698;-42.75;-14.25;2017-06-04 02:00:00;11.58;886.0;17.25;98.5665
3699;-42.75;-14.25;2017-06-04 03:00:00;10.17;886.0;17.0;101.1335
3700;-42.75;-14.25;2017-06-04 04:00:00;10.06;886.0;16.95;107.0
3701;-42.75;-14.25;2017-06-04 05:00:00;10.94;886.5;16.83;113.5
3702;-42.75;-14.25;2017-06-04 06:00:00;10.86;887.0;16.6;110.9
3703;-42.75;-14.25;2017-06-04 07:00:00;11.28;887.33;16.55;109.3
3704;-42.75;-14.25;2017-06-04 08:00:00;11.94;888.0;16.5;111.983
3705;-42.75;-14.25;2017-06-04 09:00:00;13.13;888.17;17.67;107.767
3706;-42.75;-14.25;2017-06-04 10:00:00;12.2;888.0;19.3;105.5
3707;-42.75;-14.25;2017-06-04 11:00:00;11.18;888.0;20.42;102.4165
3708;-42.75;-14.25;2017-06-04 12:00:00;10.37;887.33;21.27;103.9165
3709;-42.75;-14.25;2017-06-04 13:00:00;11.12;886.5;22.13;95.3835
3710;-42.75;-14.25;2017-06-04 14:00:00;9.37;885.83;22.48;90.9165
3711;-42.75;-14.25;2017-06-04 15:00:00;8.51;886.0;22.98;95.85
3712;-42.75;-14.25;2017-06-04 16:00:00;8.38;886.0;23.17;94.6835
3713;-42.75;-14.25;2017-06-04 17:00:00;8.65;886.0;22.87;88.983
3714;-42.75;-14.25;2017-06-04 18:00:00;9.09;886.0;22.38;88.3165
3715;-42.75;-14.25;2017-06-04 19:00:00;9.64;886.0;21.25;108.783
3716;-42.75;-14.25;2017-06-04 20:00:00;12.31;886.0;20.27;116.067
3717;-42.75;-14.25;2017-06-04 21:00:00;12.45;886.33;19.5;111.8335
3718;-42.75;-14.25;2017-06-04 22:00:00;13.1;886.17;18.47;111.7335
3719;-42.75;-14.25;2017-06-04 23:00:00;15.06;886.0;18.08;105.4
3720;-42.75;-14.25;2017-06-05 00:00:00;14.7;885.83;17.53;99.55
3721;-42.75;-14.25;2017-06-05 01:00:00;14.75;885.17;16.85;101.3165
3722;-42.75;-14.25;2017-06-05 02:00:00;15.15;885.0;16.48;100.217
3723;-42.75;-14.25;2017-06-05 03:00:00;14.03;885.0;16.35;108.15
3724;-42.75;-14.25;2017-06-05 04:00:00;13.21;885.0;16.15;100.0165
3725;-42.75;-14.25;2017-06-05 05:00:00;13.26;885.0;16.07;100.833
3726;-42.75;-14.25;2017-06-05 06:00:00;12.73;885.5;15.82;94.317
3727;-42.75;-14.25;2017-06-05 07:00:00;12.24;886.0;15.87;91.617
3728;-42.75;-14.25;2017-06-05 08:00:00;12.56;886.67;16.95;94.9165
3729;-42.75;-14.25;2017-06-05 09:00:00;11.9;887.0;18.02;94.483
3730;-42.75;-14.25;2017-06-05 10:00:00;12.44;887.0;19.43;91.0335
3731;-42.75;-14.25;2017-06-05 11:00:00;12.1;886.83;20.28;93.8165
3732;-42.75;-14.25;2017-06-05 12:00:00;10.23;886.0;20.97;97.8
3733;-42.75;-14.25;2017-06-05 13:00:00;9.23;885.17;20.75;101.6335
3734;-42.75;-14.25;2017-06-05 14:00:00;9.22;885.0;20.98;100.95
3735;-42.75;-14.25;2017-06-05 15:00:00;9.67;885.0;21.3;101.05
3736;-42.75;-14.25;2017-06-05 16:00:00;9.36;885.0;21.23;100.1335
3737;-42.75;-14.25;2017-06-05 17:00:00;9.02;885.0;20.9;104.0835
3738;-42.75;-14.25;2017-06-05 18:00:00;8.25;885.0;20.62;100.133
3739;-42.75;-14.25;2017-06-05 19:00:00;7.99;885.17;20.42;96.3165
3740;-42.75;-14.25;2017-06-05 20:00:00;7.49;886.0;20.35;94.4165
3741;-42.75;-14.25;2017-06-05 21:00:00;9.63;886.0;19.47;101.1335
3742;-42.75;-14.25;2017-06-05 22:00:00;9.84;886.0;18.4;95.85
3743;-42.75;-14.25;2017-06-05 23:00:00;9.14;885.5;17.88;96.2
3744;-42.75;-14.25;2017-06-06 00:00:00;9.22;885.0;17.43;99.3335
3745;-42.75;-14.25;2017-06-06 01:00:00;8.7;884.67;17.17;109.4
3746;-42.75;-14.25;2017-06-06 02:00:00;7.78;884.0;16.92;113.6335
3747;-42.75;-14.25;2017-06-06 03:00:00;7.03;883.67;16.83;113.3165
3748;-42.75;-14.25;2017-06-06 04:00:00;7.67;884.0;16.75;113.3665
3749;-42.75;-14.25;2017-06-06 05:00:00;8.67;884.0;16.63;109.9835
3750;-42.75;-14.25;2017-06-06 06:00:00;8.44;885.0;16.3;110.983
3751;-42.75;-14.25;2017-06-06 07:00:00;9.12;885.33;16.07;110.6835
3752;-42.75;-14.25;2017-06-06 08:00:00;7.88;886.0;16.02;109.8165
3753;-42.75;-14.25;2017-06-06 09:00:00;7.88;886.17;16.0;114.55
3754;-42.75;-14.25;2017-06-06 10:00:00;7.35;886.5;17.47;106.967
3755;-42.75;-14.25;2017-06-06 11:00:00;7.52;887.0;20.08;102.8165
3756;-42.75;-14.25;2017-06-06 12:00:00;7.66;886.0;21.02;94.833
3757;-42.75;-14.25;2017-06-06 13:00:00;7.19;885.83;21.75;101.9335
3758;-42.75;-14.25;2017-06-06 14:00:00;7.45;885.0;22.12;97.0
3759;-42.75;-14.25;2017-06-06 15:00:00;6.89;885.0;22.18;101.7165
3760;-42.75;-14.25;2017-06-06 16:00:00;6.9;885.0;22.28;82.9665
3761;-42.75;-14.25;2017-06-06 17:00:00;6.03;885.0;21.62;83.61699999999999
3762;-42.75;-14.25;2017-06-06 18:00:00;6.13;885.0;20.9;80.18299999999999
3763;-42.75;-14.25;2017-06-06 19:00:00;6.81;885.5;20.18;86.6165
3764;-42.75;-14.25;2017-06-06 20:00:00;6.74;886.0;19.78;87.6835
3765;-42.75;-14.25;2017-06-06 21:00:00;7.04;886.0;19.45;84.51650000000001
3766;-42.75;-14.25;2017-06-06 22:00:00;7.74;886.0;18.52;80.9
3767;-42.75;-14.25;2017-06-06 23:00:00;7.17;886.0;17.83;84.3335
3768;-42.75;-14.25;2017-06-07 00:00:00;7.83;885.67;17.62;92.0
3769;-42.75;-14.25;2017-06-07 01:00:00;8.72;885.0;17.13;100.35
3770;-42.75;-14.25;2017-06-07 02:00:00;9.42;884.0;16.77;97.7165
3771;-42.75;-14.25;2017-06-07 03:00:00;9.25;884.0;16.67;97.1
3772;-42.75;-14.25;2017-06-07 04:00:00;9.52;884.0;16.5;93.75
3773;-42.75;-14.25;2017-06-07 05:00:00;8.94;884.0;16.17;95.3835
3774;-42.75;-14.25;2017-06-07 06:00:00;9.29;884.17;16.17;93.733
3775;-42.75;-14.25;2017-06-07 07:00:00;10.2;885.0;16.02;94.6835
3776;-42.75;-14.25;2017-06-07 08:00:00;10.1;885.67;16.07;97.5665
3777;-42.75;-14.25;2017-06-07 09:00:00;9.59;886.0;17.37;102.067
3778;-42.75;-14.25;2017-06-07 10:00:00;9.88;886.0;19.0;101.5165
3779;-42.75;-14.25;2017-06-07 11:00:00;10.45;886.0;20.0;95.5665
3780;-42.75;-14.25;2017-06-07 12:00:00;9.97;885.0;20.85;101.333
3781;-42.75;-14.25;2017-06-07 13:00:00;9.17;885.0;21.77;104.9165
3782;-42.75;-14.25;2017-06-07 14:00:00;9.0;884.0;22.13;99.8165
3783;-42.75;-14.25;2017-06-07 15:00:00;8.48;884.0;22.43;101.083
3784;-42.75;-14.25;2017-06-07 16:00:00;8.67;883.5;22.32;94.3
3785;-42.75;-14.25;2017-06-07 17:00:00;9.55;883.0;21.68;91.35
3786;-42.75;-14.25;2017-06-07 18:00:00;8.56;883.5;21.05;84.417
3787;-42.75;-14.25;2017-06-07 19:00:00;9.22;884.0;20.68;85.15
3788;-42.75;-14.25;2017-06-07 20:00:00;10.21;884.0;20.53;87.3335
3789;-42.75;-14.25;2017-06-07 21:00:00;10.44;884.0;19.57;97.35
3790;-42.75;-14.25;2017-06-07 22:00:00;10.23;884.0;18.45;91.983
3791;-42.75;-14.25;2017-06-07 23:00:00;9.69;884.0;18.02;88.717
3792;-42.75;-14.25;2017-06-08 00:00:00;9.26;884.0;17.4;98.4165
3793;-42.75;-14.25;2017-06-08 01:00:00;9.31;884.0;16.95;102.6165
3794;-42.75;-14.25;2017-06-08 02:00:00;9.67;883.83;16.77;101.1165
3795;-42.75;-14.25;2017-06-08 03:00:00;9.63;883.0;16.52;100.2335
3796;-42.75;-14.25;2017-06-08 04:00:00;8.49;883.0;16.47;103.2835
3797;-42.75;-14.25;2017-06-08 05:00:00;5.91;883.83;16.4;108.667
3798;-42.75;-14.25;2017-06-08 06:00:00;5.97;884.0;16.45;106.7
3799;-42.75;-14.25;2017-06-08 07:00:00;6.28;884.83;16.42;96.5835
3800;-42.75;-14.25;2017-06-08 08:00:00;4.43;885.67;16.37;96.633
3801;-42.75;-14.25;2017-06-08 09:00:00;4.07;886.0;16.52;94.467
3802;-42.75;-14.25;2017-06-08 10:00:00;5.25;886.0;17.48;100.867
3803;-42.75;-14.25;2017-06-08 11:00:00;7.38;886.0;19.05;88.2165
3804;-42.75;-14.25;2017-06-08 12:00:00;6.43;885.67;19.93;91.4835
3805;-42.75;-14.25;2017-06-08 13:00:00;5.34;885.0;20.28;94.45
3806;-42.75;-14.25;2017-06-08 14:00:00;4.61;884.0;20.23;99.4835
3807;-42.75;-14.25;2017-06-08 15:00:00;4.44;884.0;20.85;75.933
3808;-42.75;-14.25;2017-06-08 16:00:00;4.47;884.0;21.17;98.2335
3809;-42.75;-14.25;2017-06-08 17:00:00;4.59;884.0;20.95;115.867
3810;-42.75;-14.25;2017-06-08 18:00:00;6.04;884.0;20.77;95.9335
3811;-42.75;-14.25;2017-06-08 19:00:00;5.78;884.5;20.6;92.8665
3812;-42.75;-14.25;2017-06-08 20:00:00;5.25;885.0;20.62;93.7335
3813;-42.75;-14.25;2017-06-08 21:00:00;5.4;885.0;20.3;94.8335
3814;-42.75;-14.25;2017-06-08 22:00:00;5.55;885.0;20.35;97.6665
3815;-42.75;-14.25;2017-06-08 23:00:00;6.24;885.0;20.08;93.9335
3816;-42.75;-14.25;2017-06-09 00:00:00;6.64;885.0;18.97;108.4835
3817;-42.75;-14.25;2017-06-09 01:00:00;7.56;884.83;18.23;102.083
3818;-42.75;-14.25;2017-06-09 02:00:00;6.54;884.0;17.65;99.3835
3819;-42.75;-14.25;2017-06-09 03:00:00;6.15;884.0;17.23;101.6665
3820;-42.75;-14.25;2017-06-09 04:00:00;6.02;884.0;16.17;108.6165
3821;-42.75;-14.25;2017-06-09 05:00:00;6.55;884.0;15.75;110.117
3822;-42.75;-14.25;2017-06-09 06:00:00;6.47;884.17;15.68;108.45
3823;-42.75;-14.25;2017-06-09 07:00:00;6.31;885.0;15.68;101.783
3824;-42.75;-14.25;2017-06-09 08:00:00;7.19;886.0;15.85;98.15
3825;-42.75;-14.25;2017-06-09 09:00:00;7.57;887.0;15.97;95.217
3826;-42.75;-14.25;2017-06-09 10:00:00;6.82;887.0;17.92;95.75
3827;-42.75;-14.25;2017-06-09 11:00:00;6.34;886.0;19.98;91.8
3828;-42.75;-14.25;2017-06-09 12:00:00;4.41;886.0;21.72;104.5665
3829;-42.75;-14.25;2017-06-09 13:00:00;3.27;885.0;23.25;136.7335
3830;-42.75;-14.25;2017-06-09 14:00:00;3.41;884.5;23.9;110.55
3831;-42.75;-14.25;2017-06-09 15:00:00;2.91;884.0;24.42;104.1335
3832;-42.75;-14.25;2017-06-09 16:00:00;2.75;884.0;24.33;71.95
3833;-42.75;-14.25;2017-06-09 17:00:00;2.16;884.0;23.9;76.533
3834;-42.75;-14.25;2017-06-09 18:00:00;2.43;884.0;23.43;92.933
3835;-42.75;-14.25;2017-06-09 19:00:00;3.83;884.5;23.17;118.4835
3836;-42.75;-14.25;2017-06-09 20:00:00;3.66;885.0;22.35;125.2165
3837;-42.75;-14.25;2017-06-09 21:00:00;4.33;885.17;21.73;108.167
3838;-42.75;-14.25;2017-06-09 22:00:00;4.26;885.83;21.7;108.117
3839;-42.75;-14.25;2017-06-09 23:00:00;4.5;885.17;21.5;103.9165
3840;-42.75;-14.25;2017-06-10 00:00:00;4.96;885.0;21.45;103.617
3841;-42.75;-14.25;2017-06-10 01:00:00;5.45;884.67;21.4;97.833
3842;-42.75;-14.25;2017-06-10 02:00:00;3.88;884.0;20.9;92.4665
3843;-42.75;-14.25;2017-06-10 03:00:00;4.03;884.0;19.65;94.65
3844;-42.75;-14.25;2017-06-10 04:00:00;3.7;884.0;20.17;93.7835
3845;-42.75;-14.25;2017-06-10 05:00:00;3.47;884.0;19.18;98.35
3846;-42.75;-14.25;2017-06-10 06:00:00;3.75;884.33;20.72;95.1
3847;-42.75;-14.25;2017-06-10 07:00:00;3.98;885.33;20.93;90.3835
3848;-42.75;-14.25;2017-06-10 08:00:00;3.7;886.0;20.77;88.85
3849;-42.75;-14.25;2017-06-10 09:00:00;4.02;886.83;21.17;95.217
3850;-42.75;-14.25;2017-06-10 10:00:00;4.85;887.0;21.65;102.05
3851;-42.75;-14.25;2017-06-10 11:00:00;5.12;886.17;22.52;96.95
3852;-42.75;-14.25;2017-06-10 12:00:00;4.71;885.67;23.78;107.85
3853;-42.75;-14.25;2017-06-10 13:00:00;3.75;884.83;24.88;122.6
3854;-42.75;-14.25;2017-06-10 14:00:00;4.5;884.0;25.6;121.367
3855;-42.75;-14.25;2017-06-10 15:00:00;3.45;884.0;25.97;109.6
3856;-42.75;-14.25;2017-06-10 16:00:00;4.1;884.0;25.87;105.3
3857;-42.75;-14.25;2017-06-10 17:00:00;5.54;884.0;24.98;105.0665
3858;-42.75;-14.25;2017-06-10 18:00:00;5.5;884.0;23.85;84.95
3859;-42.75;-14.25;2017-06-10 19:00:00;6.73;884.5;23.18;83.233
3860;-42.75;-14.25;2017-06-10 20:00:00;7.59;885.0;22.7;87.4
3861;-42.75;-14.25;2017-06-10 21:00:00;8.12;885.0;22.13;82.85
3862;-42.75;-14.25;2017-06-10 22:00:00;8.04;885.0;22.25;85.91650000000001
3863;-42.75;-14.25;2017-06-10 23:00:00;8.3;885.0;20.92;92.6835
3864;-42.75;-14.25;2017-06-11 00:00:00;7.93;885.0;20.57;84.917
3865;-42.75;-14.25;2017-06-11 01:00:00;8.08;884.33;20.5;79.69999999999999
3866;-42.75;-14.25;2017-06-11 02:00:00;7.64;884.0;20.42;81.30000000000001
3867;-42.75;-14.25;2017-06-11 03:00:00;7.05;884.0;20.07;81.35
3868;-42.75;-14.25;2017-06-11 04:00:00;7.38;884.0;19.3;93.367
3869;-42.75;-14.25;2017-06-11 05:00:00;9.16;884.0;16.6;110.7
3870;-42.75;-14.25;2017-06-11 06:00:00;9.24;884.33;15.87;114.067
3871;-42.75;-14.25;2017-06-11 07:00:00;9.3;885.33;15.75;114.6665
3872;-42.75;-14.25;2017-06-11 08:00:00;8.96;886.33;16.78;110.95
3873;-42.75;-14.25;2017-06-11 09:00:00;9.3;887.0;17.9;114.5
3874;-42.75;-14.25;2017-06-11 10:00:00;8.73;887.0;19.27;109.8
3875;-42.75;-14.25;2017-06-11 11:00:00;8.75;887.0;20.48;107.0835
3876;-42.75;-14.25;2017-06-11 12:00:00;7.87;886.33;21.78;103.033
3877;-42.75;-14.25;2017-06-11 13:00:00;8.14;886.0;22.67;109.2
3878;-42.75;-14.25;2017-06-11 14:00:00;7.62;885.33;23.4;109.9
3879;-42.75;-14.25;2017-06-11 15:00:00;7.17;885.0;23.4;114.5335
3880;-42.75;-14.25;2017-06-11 16:00:00;7.23;885.0;23.18;107.1835
3881;-42.75;-14.25;2017-06-11 17:00:00;7.11;886.0;22.73;100.817
3882;-42.75;-14.25;2017-06-11 18:00:00;7.76;886.0;22.23;90.833
3883;-42.75;-14.25;2017-06-11 19:00:00;7.73;886.0;22.0;85.067
3884;-42.75;-14.25;2017-06-11 20:00:00;8.68;886.5;21.68;97.6
3885;-42.75;-14.25;2017-06-11 21:00:00;9.45;887.0;19.52;112.05
3886;-42.75;-14.25;2017-06-11 22:00:00;9.87;887.0;18.88;106.8165
3887;-42.75;-14.25;2017-06-11 23:00:00;9.35;887.0;18.42;102.2665
3888;-42.75;-14.25;2017-06-12 00:00:00;8.68;886.67;18.27;101.7335
3889;-42.75;-14.25;2017-06-12 01:00:00;8.87;886.0;17.87;106.5835
3890;-42.75;-14.25;2017-06-12 02:00:00;9.16;886.0;17.18;109.5665
3891;-42.75;-14.25;2017-06-12 03:00:00;9.42;885.67;16.3;111.0665
3892;-42.75;-14.25;2017-06-12 04:00:00;9.28;885.5;15.2;119.5665
3893;-42.75;-14.25;2017-06-12 05:00:00;9.4;886.0;14.28;119.5
3894;-42.75;-14.25;2017-06-12 06:00:00;9.3;886.0;14.05;118.5165
3895;-42.75;-14.25;2017-06-12 07:00:00;9.08;886.5;14.27;114.433
3896;-42.75;-14.25;2017-06-12 08:00:00;8.53;887.0;14.68;118.5
3897;-42.75;-14.25;2017-06-12 09:00:00;8.6;887.83;15.88;114.767
3898;-42.75;-14.25;2017-06-12 10:00:00;8.21;888.0;18.05;113.95
3899;-42.75;-14.25;2017-06-12 11:00:00;7.58;887.5;19.78;108.917
3900;-42.75;-14.25;2017-06-12 12:00:00;7.44;886.83;21.15;114.583
3901;-42.75;-14.25;2017-06-12 13:00:00;7.62;886.0;21.93;107.8335
3902;-42.75;-14.25;2017-06-12 14:00:00;7.63;885.33;22.58;106.0335
3903;-42.75;-14.25;2017-06-12 15:00:00;7.38;885.0;22.8;105.683
3904;-42.75;-14.25;2017-06-12 16:00:00;7.93;885.33;22.62;107.0
3905;-42.75;-14.25;2017-06-12 17:00:00;9.63;885.0;21.93;106.0
