20170101;999;999;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.667;1002.000;1002.333;1003.000;1003.000;1003.333;1004.000;1004.000;1004.000;1004.000;1003.667;1003.667;1003.000;1003.000;1002.667;1002.000;1001.667;1001.000;1001.000;1001.000;1000.667;1000.667;1000.667;1001.000;1001.000;1001.000;1001.333;1002.000;1002.000;1002.667;1003.000;1003.000;1003.333;1004.000;1003.000;1003.000
20170102;1003.000;1003.000;1002.667;1002.000;1002.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.000;1003.000;1003.000;1003.000;1003.000;1004.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1002.000;1002.000;1002.000;1001.333;1001.000;1001.000;1000.667;1000.333;1000.333;1001.000;1001.000;1001.000;1001.000;1001.333;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000
20170103;1002.000;1002.000;1001.667;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.000;1002.667;1003.000;1003.000;1003.667;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1003.333;1003.000;1002.667;1002.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.000;1002.667;1003.000;1003.000;1003.000;1003.333;1004.000;1004.000;1003.667;1003.000
20170104;1003.000;1003.000;1002.000;1002.000;1002.000;1002.000;1001.000;1001.000;1002.000;1002.000;1002.000;1002.000;1002.000;1003.000;1003.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.333;1004.000;1004.000;1003.333;1003.000;1003.000;1002.333;1002.000;1002.667;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.667;1002.667;1002.333;1002.667;1003.000;1002.000
20170105;1002.000;1002.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.333;1003.000;1003.333;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1003.667;1003.333;1003.000;1003.000;1003.000;1002.333;1002.000;1002.000;1002.000;1001.667;1001.000;1002.000;1002.000;1002.000;1002.000;1002.000;1002.000;1003.000;1003.000;1003.000;1003.000;1003.000;1002.333;1002.000
20170106;1002.000;1002.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.333;1003.000;1003.333;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1003.000;1003.000;1002.667;1002.000;1001.667;1001.000;1001.000;1000.667;1000.000;1000.000;1000.000;1001.000;1001.000;1001.333;1002.000;1002.000;1002.667;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000
20170107;1002.333;1002.000;1002.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.000;1002.667;1003.000;1003.333;1004.000;1004.000;1004.667;1004.333;1005.000;1005.000;1005.000;1005.000;1005.000;1005.000;1004.000;1004.000;1003.667;1003.000;1002.667;1002.000;1002.000;1002.000;1001.333;1001.000;1001.000;1001.000;1001.333;1002.000;1002.333;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000
20170108;1002.333;1002.000;1002.000;1002.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.333;1002.000;1002.000;1002.000;1002.000;1003.000;1003.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1004.000;1003.667;1003.667;1003.000;1002.333;1002.000;1002.000;1001.000;1001.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.000;1001.667;1002.000;1002.333;1003.000;1003.000;1003.000;1003.000;1003.000;1002.667;1002.000
20170109;1002.000;1002.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.667;1003.000;1004.000;1004.000;1004.667;1005.000;1005.000;1005.000;1004.667;1004.000;1004.333;1004.000;1004.000;1003.667;1003.000;1002.667;1002.000;1002.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.000;1001.000;1002.000;1002.000;1002.000;1002.333;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000
20170110;1002.333;1002.000;1001.333;1001.000;1001.000;1001.000;1001.000;1001.000;1000.667;1000.000;1001.000;1001.000;1001.667;1002.000;1002.333;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1003.000;1002.667;1002.000;1001.667;1001.000;1001.000;1000.000;1000.000;1000.333;1000.000;1000.000;1000.000;1000.667;1001.000;1001.000;1001.000;1002.000;1002.000;1002.667;1003.000;1003.000;1003.000;1002.333;1002.000
