20170101;999;999;84.133;86.800;89.267;92.000;94.400;94.867;95.267;96.500;97.600;98.133;100.067;99.567;96.933;93.800;90.433;86.800;82.233;80.033;77.633;75.700;73.133;70.833;66.100;62.767;61.200;57.600;56.367;54.133;50.400;49.700;46.967;46.367;46.500;47.433;47.100;46.900;46.133;43.367;41.567;41.767;39.600;38.767;39.867;48.033;58.567;62.800
20170102;67.167;74.833;80.767;84.800;90.000;95.033;98.367;100.700;101.933;102.700;103.000;103.167;103.367;103.367;103.467;103.500;103.433;95.967;87.300;81.600;77.900;73.800;71.500;67.200;60.700;58.300;53.433;51.333;46.667;44.767;43.600;40.367;39.867;38.700;37.200;38.467;39.867;39.900;38.467;38.933;38.133;37.900;38.767;40.733;42.633;47.500;56.333;58.000
20170103;61.300;65.033;67.733;71.133;74.700;77.667;86.967;88.867;92.733;92.133;76.300;68.767;62.033;75.433;78.033;71.100;76.900;76.300;75.733;74.867;72.100;68.833;65.367;59.967;57.900;55.800;49.200;45.367;45.933;44.000;40.267;41.600;42.033;41.700;42.700;43.333;42.500;41.733;41.567;43.533;43.900;44.200;50.867;55.600;58.733;60.600;62.400;64.700
20170104;68.167;73.767;78.767;84.533;89.167;92.133;95.033;98.133;100.800;102.167;102.700;102.967;103.167;103.233;103.367;103.467;103.400;101.567;91.700;87.967;83.767;81.733;80.200;76.267;74.533;73.367;69.667;67.567;70.433;72.700;65.267;60.100;57.167;54.067;53.800;54.167;55.500;56.467;58.467;58.033;58.667;59.600;58.967;57.833;57.133;57.233;58.800;63.067
20170105;69.900;74.333;77.400;83.133;86.400;88.733;90.267;90.833;90.767;92.367;94.333;97.633;100.567;101.933;101.000;97.567;94.967;91.767;87.333;82.633;76.367;72.500;67.200;65.133;61.300;56.200;48.433;45.600;43.267;38.900;41.833;39.067;37.233;36.367;31.567;32.533;33.200;33.367;33.167;34.000;33.500;32.800;38.000;42.867;48.867;56.067;61.967;65.700
20170106;66.633;68.067;69.433;72.667;78.233;82.367;86.600;88.667;92.000;94.933;97.267;100.567;102.100;102.767;103.067;103.067;102.233;93.067;87.633;82.567;79.333;76.000;72.300;66.533;64.867;61.567;59.200;57.600;55.700;53.200;51.600;50.633;50.400;50.600;50.267;51.133;52.133;52.900;53.767;53.333;53.133;53.967;55.000;55.567;56.200;58.567;61.267;63.900
20170107;68.100;70.900;75.300;79.300;81.533;83.800;85.967;88.200;91.267;93.867;94.800;96.233;97.167;96.633;93.967;87.400;84.900;80.667;73.967;71.633;68.800;65.733;61.833;56.400;49.633;42.767;41.533;36.033;35.800;33.000;28.200;26.900;27.900;31.867;34.100;38.300;42.367;45.733;47.733;53.567;57.567;61.500;65.933;69.100;70.833;72.467;75.533;78.467
20170108;80.200;78.133;77.133;78.833;87.433;86.967;85.300;85.433;87.933;91.067;91.333;92.467;93.133;91.067;88.567;83.467;81.900;79.733;75.467;73.100;70.933;66.267;63.033;57.033;56.367;55.100;53.300;51.567;49.600;49.033;48.467;49.933;49.533;48.767;49.233;49.633;50.867;50.800;50.800;50.867;51.767;54.033;56.100;64.067;71.433;76.800;79.433;83.267
20170109;83.400;83.633;85.167;86.700;87.400;88.767;90.500;91.300;92.700;93.667;94.267;94.800;95.733;96.067;95.033;93.067;87.900;83.600;82.567;78.133;73.567;69.833;64.700;60.633;55.100;48.367;43.433;39.833;38.267;37.267;36.500;36.833;36.267;37.133;37.133;38.300;38.900;38.367;37.933;38.000;38.400;38.033;38.533;38.433;37.800;37.033;45.533;49.500
20170110;54.233;65.167;74.967;81.333;85.100;86.600;91.033;91.967;94.600;95.600;96.200;96.467;97.733;96.900;93.933;90.433;86.267;81.700;79.333;76.233;72.833;68.933;62.167;56.067;51.600;46.833;45.000;42.833;41.100;42.400;38.900;35.167;32.767;32.400;31.567;32.367;32.267;32.967;33.033;33.200;33.567;33.667;33.833;33.567;33.367;38.333;44.867;51.233
20170111;54.567;57.100;72.567;79.367;85.000;91.200;96.067;99.300;101.667;102.500;102.833;103.033;103.200;103.300;103.333;103.367;103.333;99.200;82.033;77.233;72.633;66.500;66.233;66.633;66.467;59.467;51.300;47.000;48.667;47.167;48.433;46.367;42.933;44.300;44.367;45.633;45.800;46.100;46.567;46.433;46.767;48.067;48.133;49.567;73.367;81.367;74.733;78.867
20170112;78.367;70.933;73.633;72.200;71.267;70.767;70.567;73.367;75.600;72.400;75.100;78.200;78.300;75.200;74.167;73.267;73.200;74.200;74.600;70.667;65.600;65.533;67.033;66.000;63.600;61.667;57.900;54.367;52.167;49.433;51.400;50.900;50.800;52.300;54.600;57.933;56.033;52.500;49.667;52.500;55.967;56.033;73.433;74.667;75.633;76.200;74.867;71.833
20170113;69.133;73.567;75.400;75.300;75.933;79.667;86.400;80.533;83.433;91.967;95.233;99.233;101.700;102.400;102.633;102.867;102.967;102.867;97.233;92.167;89.067;85.433;82.033;77.633;72.600;68.833;66.367;65.167;73.700;78.100;86.033;85.367;88.800;87.333;84.000;83.700;83.100;84.267;81.733;78.700;77.200;75.467;76.500;74.900;76.700;79.800;81.600;84.033
20170114;86.567;88.667;90.933;93.433;95.800;99.067;101.367;102.333;102.733;103.000;103.233;103.300;103.367;103.433;103.500;103.467;103.567;103.567;103.600;100.533;87.833;83.800;79.733;75.700;69.867;67.567;64.533;62.100;58.633;64.000;69.733;70.500;75.333;75.200;67.467;77.900;87.400;84.133;81.000;77.300;78.300;82.000;82.600;80.600;78.000;78.767;81.333;82.000
